"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-317U3/DIA/BPM-02/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [992, -267]
2023-09-24_04:54:00.499057478, [232, -88]
2023-09-24_04:54:00.499156106, [-205, 13]
2023-09-24_04:54:00.499254734, [-11, 129]
2023-09-24_04:54:00.499353362, [932, 144]
2023-09-24_04:54:00.499451990, [1615, 8]
2023-09-24_04:54:00.499550618, [1677, 84]
2023-09-24_04:54:00.499649246, [1356, -25]
2023-09-24_04:54:00.499747874, [280, -136]
2023-09-24_04:54:00.499846502, [-927, -134]
2023-09-24_04:54:00.499945130, [-1022, -178]
2023-09-24_04:54:00.500043758, [-662, -165]
2023-09-24_04:54:00.500142386, [102, -223]
2023-09-24_04:54:00.500241014, [793, -323]
2023-09-24_04:54:00.500339642, [854, -294]
2023-09-24_04:54:00.500438270, [726, -123]
2023-09-24_04:54:00.500536898, [456, -43]
2023-09-24_04:54:00.500635525, [517, -107]
2023-09-24_04:54:00.500734153, [454, -149]
2023-09-24_04:54:00.500832781, [-51, -98]
2023-09-24_04:54:00.500931409, [-405, -6]
2023-09-24_04:54:00.501030037, [-633, 56]
2023-09-24_04:54:00.501128665, [-348, 56]
2023-09-24_04:54:00.501227293, [307, -65]
2023-09-24_04:54:00.501325921, [498, -80]
2023-09-24_04:54:00.501424549, [205, 14]
2023-09-24_04:54:00.501523177, [20, -82]
2023-09-24_04:54:00.501621805, [498, -232]
2023-09-24_04:54:00.501720433, [662, -223]
2023-09-24_04:54:00.501819061, [243, -206]
2023-09-24_04:54:00.501917689, [440, -227]
2023-09-24_04:54:00.502016317, [999, -219]
2023-09-24_04:54:00.502114945, [742, 55]
2023-09-24_04:54:00.502213573, [-185, 302]
2023-09-24_04:54:00.502312201, [-822, 170]
2023-09-24_04:54:00.502410829, [-638, 56]
2023-09-24_04:54:00.502509457, [-321, 129]
2023-09-24_04:54:00.502608085, [-541, 170]
2023-09-24_04:54:00.502706713, [-15, 148]
2023-09-24_04:54:00.502805341, [1113, 111]
2023-09-24_04:54:00.502903969, [974, 92]
2023-09-24_04:54:00.503002597, [64, 29]
2023-09-24_04:54:00.503101224, [-83, 14]
2023-09-24_04:54:00.503199852, [367, -3]
2023-09-24_04:54:00.503298480, [519, -70]
2023-09-24_04:54:00.503397108, [82, -6]
2023-09-24_04:54:00.503495736, [-152, -3]
2023-09-24_04:54:00.503594364, [310, 56]
2023-09-24_04:54:00.503692992, [721, 91]
2023-09-24_04:54:00.503791620, [656, 43]
2023-09-24_04:54:00.503890248, [314, 184]
2023-09-24_04:54:00.503988876, [34, 204]
2023-09-24_04:54:00.504087504, [143, 73]
2023-09-24_04:54:00.504186132, [525, 36]
2023-09-24_04:54:00.504284760, [588, 171]
2023-09-24_04:54:00.504383388, [511, 191]
2023-09-24_04:54:00.504482016, [356, 30]
2023-09-24_04:54:00.504580644, [163, 23]
2023-09-24_04:54:00.504679272, [234, 200]
2023-09-24_04:54:00.504777900, [427, 356]
2023-09-24_04:54:00.504876528, [467, 399]
2023-09-24_04:54:00.504975156, [36, 329]
2023-09-24_04:54:00.505073784, [-394, 87]
2023-09-24_04:54:00.505172412, [-309, -51]
2023-09-24_04:54:00.505271040, [85, 49]
2023-09-24_04:54:00.505369668, [417, 208]
2023-09-24_04:54:00.505468296, [438, 300]
2023-09-24_04:54:00.505566923, [704, 199]
2023-09-24_04:54:00.505665551, [1421, 107]
2023-09-24_04:54:00.505764179, [1341, 57]
2023-09-24_04:54:00.505862807, [368, 34]
2023-09-24_04:54:00.505961435, [-209, 165]
2023-09-24_04:54:00.506060063, [-203, 199]
2023-09-24_04:54:00.506158691, [-33, 141]
2023-09-24_04:54:00.506257319, [95, 119]
2023-09-24_04:54:00.506355947, [48, 283]
2023-09-24_04:54:00.506454575, [-278, 369]
2023-09-24_04:54:00.506553203, [-367, 370]
2023-09-24_04:54:00.506651831, [219, 342]
2023-09-24_04:54:00.506750459, [435, 245]
2023-09-24_04:54:00.506849087, [603, 287]
2023-09-24_04:54:00.506947715, [685, 363]
2023-09-24_04:54:00.507046343, [127, 328]
2023-09-24_04:54:00.507144971, [-527, 197]
2023-09-24_04:54:00.507243599, [-780, 166]
2023-09-24_04:54:00.507342227, [-500, 230]
2023-09-24_04:54:00.507440855, [-539, 156]
2023-09-24_04:54:00.507539483, [-692, 120]
2023-09-24_04:54:00.507638111, [-265, 227]
2023-09-24_04:54:00.507736739, [144, 415]
2023-09-24_04:54:00.507835367, [50, 476]
2023-09-24_04:54:00.507933995, [264, 194]
2023-09-24_04:54:00.508032622, [564, 83]
2023-09-24_04:54:00.508131250, [44, 191]
2023-09-24_04:54:00.508229878, [-567, 211]
2023-09-24_04:54:00.508328506, [-150, 155]
2023-09-24_04:54:00.508427134, [198, 89]
2023-09-24_04:54:00.508525762, [-192, 109]
2023-09-24_04:54:00.508624390, [-158, 209]
2023-09-24_04:54:00.508723018, [17, 266]
2023-09-24_04:54:00.508821646, [28, 250]
2023-09-24_04:54:00.508920274, [-72, 276]
2023-09-24_04:54:00.509018902, [-171, 308]
2023-09-24_04:54:00.509117530, [362, 379]
2023-09-24_04:54:00.509216158, [933, 477]
2023-09-24_04:54:00.509314786, [879, 339]
2023-09-24_04:54:00.509413414, [52, 270]
2023-09-24_04:54:00.509512042, [-705, 302]
2023-09-24_04:54:00.509610670, [-598, 364]
2023-09-24_04:54:00.509709298, [35, 461]
2023-09-24_04:54:00.509807926, [261, 467]
2023-09-24_04:54:00.509906554, [-367, 518]
2023-09-24_04:54:00.510005182, [-1192, 452]
2023-09-24_04:54:00.510103810, [-1098, 429]
2023-09-24_04:54:00.510202438, [-137, 518]
2023-09-24_04:54:00.510301066, [902, 525]
2023-09-24_04:54:00.510399694, [1229, 447]
2023-09-24_04:54:00.510498321, [670, 327]
2023-09-24_04:54:00.510596949, [-184, 356]
2023-09-24_04:54:00.510695577, [-875, 378]
2023-09-24_04:54:00.510794205, [-601, 432]
2023-09-24_04:54:00.510892833, [239, 336]
2023-09-24_04:54:00.510991461, [387, 332]
2023-09-24_04:54:00.511090089, [-155, 389]
2023-09-24_04:54:00.511188717, [-186, 412]
2023-09-24_04:54:00.511287345, [222, 330]
2023-09-24_04:54:00.511385973, [127, 109]
2023-09-24_04:54:00.511484601, [29, 54]
2023-09-24_04:54:00.511583229, [354, 178]
2023-09-24_04:54:00.511681857, [407, 154]
2023-09-24_04:54:00.511780485, [-78, 107]
2023-09-24_04:54:00.511879113, [-321, 89]
2023-09-24_04:54:00.511977741, [226, 188]
2023-09-24_04:54:00.512076369, [501, 230]
2023-09-24_04:54:00.512174997, [-289, 54]
2023-09-24_04:54:00.512273625, [-1239, -67]
2023-09-24_04:54:00.512372253, [-1074, -142]
2023-09-24_04:54:00.512470881, [17, -17]
2023-09-24_04:54:00.512569509, [939, -34]
2023-09-24_04:54:00.512668137, [972, -153]
2023-09-24_04:54:00.512766765, [511, -42]
2023-09-24_04:54:00.512865393, [-18, 3]
2023-09-24_04:54:00.512964021, [-297, 31]
2023-09-24_04:54:00.513062648, [-368, 10]
2023-09-24_04:54:00.513161276, [-622, -111]
2023-09-24_04:54:00.513259904, [-897, -23]
2023-09-24_04:54:00.513358532, [-651, 4]
2023-09-24_04:54:00.513457160, [-179, -84]
2023-09-24_04:54:00.513555788, [-222, -53]
2023-09-24_04:54:00.513654416, [-773, 45]
2023-09-24_04:54:00.513753044, [-1017, 14]
2023-09-24_04:54:00.513851672, [-1166, 68]
2023-09-24_04:54:00.513950300, [-1335, 132]
2023-09-24_04:54:00.514048928, [-322, -33]
2023-09-24_04:54:00.514147556, [950, -228]
2023-09-24_04:54:00.514246184, [955, -328]
2023-09-24_04:54:00.514344812, [-173, -227]
2023-09-24_04:54:00.514443440, [-921, -262]
2023-09-24_04:54:00.514542068, [-1310, -337]
2023-09-24_04:54:00.514640696, [-1701, -159]
2023-09-24_04:54:00.514739324, [-1261, -144]
2023-09-24_04:54:00.514837952, [-176, -145]
2023-09-24_04:54:00.514936580, [462, -175]
2023-09-24_04:54:00.515035208, [395, -183]
2023-09-24_04:54:00.515133836, [521, -102]
2023-09-24_04:54:00.515232464, [793, -266]
2023-09-24_04:54:00.515331092, [339, -263]
2023-09-24_04:54:00.515429720, [-775, -154]
2023-09-24_04:54:00.515528347, [-1816, -89]
2023-09-24_04:54:00.515626975, [-2430, -87]
2023-09-24_04:54:00.515725603, [-2107, -268]
2023-09-24_04:54:00.515824231, [-816, -308]
2023-09-24_04:54:00.515922859, [599, -163]
2023-09-24_04:54:00.516021487, [1069, -156]
2023-09-24_04:54:00.516120115, [598, -268]
2023-09-24_04:54:00.516218743, [167, -268]
2023-09-24_04:54:00.516317371, [-68, -286]
2023-09-24_04:54:00.516415999, [-638, -314]
2023-09-24_04:54:00.516514627, [-1670, -321]
2023-09-24_04:54:00.516613255, [-1902, -187]
2023-09-24_04:54:00.516711883, [-1242, -137]
2023-09-24_04:54:00.516810511, [56, -127]
2023-09-24_04:54:00.516909139, [1013, -137]
2023-09-24_04:54:00.517007767, [1263, -256]
2023-09-24_04:54:00.517106395, [849, -212]
2023-09-24_04:54:00.517205023, [369, -191]
2023-09-24_04:54:00.517303651, [631, -230]
2023-09-24_04:54:00.517402279, [775, -50]
2023-09-24_04:54:00.517500907, [199, -169]
2023-09-24_04:54:00.517599535, [-696, -389]
2023-09-24_04:54:00.517698163, [-702, -189]
2023-09-24_04:54:00.517796791, [-13, -61]
2023-09-24_04:54:00.517895419, [615, -91]
2023-09-24_04:54:00.517994046, [598, -325]
2023-09-24_04:54:00.518092674, [762, -337]
2023-09-24_04:54:00.518191302, [981, -108]
2023-09-24_04:54:00.518289930, [156, -124]
2023-09-24_04:54:00.518388558, [-294, -338]
2023-09-24_04:54:00.518487186, [213, -489]
2023-09-24_04:54:00.518585814, [889, -353]
2023-09-24_04:54:00.518684442, [991, -307]
2023-09-24_04:54:00.518783070, [529, -348]
2023-09-24_04:54:00.518881698, [40, -229]
2023-09-24_04:54:00.518980326, [-721, -168]
2023-09-24_04:54:00.519078954, [-945, -100]
2023-09-24_04:54:00.519177582, [355, -21]
2023-09-24_04:54:00.519276210, [1171, 50]
2023-09-24_04:54:00.519374838, [637, 24]
2023-09-24_04:54:00.519473466, [83, -124]
2023-09-24_04:54:00.519572094, [73, -66]
2023-09-24_04:54:00.519670722, [342, 147]
2023-09-24_04:54:00.519769350, [698, 142]
2023-09-24_04:54:00.519867978, [1230, 68]
2023-09-24_04:54:00.519966606, [1015, -49]
2023-09-24_04:54:00.520065234, [-47, -147]
2023-09-24_04:54:00.520163862, [-580, -99]
2023-09-24_04:54:00.520262490, [-552, -55]
2023-09-24_04:54:00.520361118, [-268, 34]
2023-09-24_04:54:00.520459745, [331, 91]
2023-09-24_04:54:00.520558373, [862, 133]
2023-09-24_04:54:00.520657001, [1026, 190]
2023-09-24_04:54:00.520755629, [551, 121]
2023-09-24_04:54:00.520854257, [64, 87]
2023-09-24_04:54:00.520952885, [133, 108]
2023-09-24_04:54:00.521051513, [169, -31]
2023-09-24_04:54:00.521150141, [175, -197]
2023-09-24_04:54:00.521248769, [94, -348]
2023-09-24_04:54:00.521347397, [-287, -384]
2023-09-24_04:54:00.521446025, [-573, -184]
2023-09-24_04:54:00.521544653, [-639, -58]
2023-09-24_04:54:00.521643281, [-496, -10]
2023-09-24_04:54:00.521741909, [-286, 34]
2023-09-24_04:54:00.521840537, [321, -52]
2023-09-24_04:54:00.521939165, [1003, -98]
2023-09-24_04:54:00.522037793, [819, -270]
2023-09-24_04:54:00.522136421, [368, -316]
2023-09-24_04:54:00.522235049, [310, -322]
2023-09-24_04:54:00.522333677, [606, -417]
2023-09-24_04:54:00.522432305, [709, -405]
2023-09-24_04:54:00.522530933, [83, -337]
2023-09-24_04:54:00.522629561, [-374, -109]
2023-09-24_04:54:00.522728189, [-476, 113]
2023-09-24_04:54:00.522826817, [-680, 188]
2023-09-24_04:54:00.522925444, [-1087, -19]
2023-09-24_04:54:00.523024072, [-1142, -87]
2023-09-24_04:54:00.523122700, [-322, -40]
2023-09-24_04:54:00.523221328, [748, -137]
2023-09-24_04:54:00.523319956, [1114, -248]
2023-09-24_04:54:00.523418584, [856, -209]
2023-09-24_04:54:00.523517212, [652, -148]
2023-09-24_04:54:00.523615840, [659, -92]
2023-09-24_04:54:00.523714468, [332, -25]
2023-09-24_04:54:00.523813096, [-91, -32]
2023-09-24_04:54:00.523911724, [-251, -62]
2023-09-24_04:54:00.524010352, [-755, -172]
2023-09-24_04:54:00.524108980, [-1313, -69]
2023-09-24_04:54:00.524207608, [-1119, 127]
2023-09-24_04:54:00.524306236, [-174, 207]
2023-09-24_04:54:00.524404864, [634, 68]
2023-09-24_04:54:00.524503492, [448, -99]
2023-09-24_04:54:00.524602120, [-273, -122]
2023-09-24_04:54:00.524700748, [-667, -154]
2023-09-24_04:54:00.524799376, [-684, -96]
2023-09-24_04:54:00.524898004, [-518, -51]
2023-09-24_04:54:00.524996632, [-567, 18]
2023-09-24_04:54:00.525095260, [-518, -35]
2023-09-24_04:54:00.525193888, [-59, -143]
2023-09-24_04:54:00.525292516, [66, 47]
2023-09-24_04:54:00.525391143, [-168, 295]
2023-09-24_04:54:00.525489771, [-435, 396]
2023-09-24_04:54:00.525588399, [-532, 245]
2023-09-24_04:54:00.525687027, [-52, -41]
2023-09-24_04:54:00.525785655, [514, -142]
2023-09-24_04:54:00.525884283, [500, -95]
2023-09-24_04:54:00.525982911, [315, -117]
2023-09-24_04:54:00.526081539, [-40, -8]
2023-09-24_04:54:00.526180167, [-646, 119]
2023-09-24_04:54:00.526278795, [-833, 280]
2023-09-24_04:54:00.526377423, [-638, 373]
2023-09-24_04:54:00.526476051, [-635, 180]
2023-09-24_04:54:00.526574679, [-753, 65]
2023-09-24_04:54:00.526673307, [-354, 86]
2023-09-24_04:54:00.526771935, [472, 34]
2023-09-24_04:54:00.526870563, [661, -78]
2023-09-24_04:54:00.526969191, [412, -54]
2023-09-24_04:54:00.527067819, [75, 56]
2023-09-24_04:54:00.527166447, [-427, 154]
2023-09-24_04:54:00.527265075, [-757, 271]
2023-09-24_04:54:00.527363703, [-770, 173]
2023-09-24_04:54:00.527462331, [-186, 4]
2023-09-24_04:54:00.527560959, [492, -18]
2023-09-24_04:54:00.527659587, [558, 131]
2023-09-24_04:54:00.527758215, [-81, 167]
2023-09-24_04:54:00.527856842, [-496, 155]
2023-09-24_04:54:00.527955470, [-346, 145]
2023-09-24_04:54:00.528054098, [-386, 188]
2023-09-24_04:54:00.528152726, [-761, 189]
2023-09-24_04:54:00.528251354, [-488, 164]
2023-09-24_04:54:00.528349982, [459, 300]
2023-09-24_04:54:00.528448610, [510, 377]
2023-09-24_04:54:00.528547238, [-77, 226]
2023-09-24_04:54:00.528645866, [336, 54]
2023-09-24_04:54:00.528744494, [936, 66]
2023-09-24_04:54:00.528843122, [696, 97]
2023-09-24_04:54:00.528941750, [260, 199]
2023-09-24_04:54:00.529040378, [325, 95]
2023-09-24_04:54:00.529139006, [1083, 3]
2023-09-24_04:54:00.529237634, [1612, 157]
2023-09-24_04:54:00.529336262, [1074, 404]
2023-09-24_04:54:00.529434890, [-19, 314]
2023-09-24_04:54:00.529533518, [-488, 76]
2023-09-24_04:54:00.529632146, [-227, 105]
2023-09-24_04:54:00.529730774, [457, 145]
2023-09-24_04:54:00.529829402, [879, 188]
2023-09-24_04:54:00.529928030, [515, 85]
2023-09-24_04:54:00.530026658, [284, 44]
2023-09-24_04:54:00.530125286, [382, 146]
2023-09-24_04:54:00.530223914, [730, 164]
2023-09-24_04:54:00.530322541, [1232, 71]
2023-09-24_04:54:00.530421169, [1154, 93]
2023-09-24_04:54:00.530519797, [346, 53]
2023-09-24_04:54:00.530618425, [-250, 62]
2023-09-24_04:54:00.530717053, [-111, 95]
2023-09-24_04:54:00.530815681, [49, 101]
2023-09-24_04:54:00.530914309, [120, 166]
2023-09-24_04:54:00.531012937, [285, 78]
2023-09-24_04:54:00.531111565, [515, 73]
2023-09-24_04:54:00.531210193, [531, 69]
2023-09-24_04:54:00.531308821, [470, 63]
2023-09-24_04:54:00.531407449, [778, 145]
2023-09-24_04:54:00.531506077, [1112, 165]
2023-09-24_04:54:00.531604705, [1021, 79]
2023-09-24_04:54:00.531703333, [551, -100]
2023-09-24_04:54:00.531801961, [-288, -106]
2023-09-24_04:54:00.531900589, [-689, 164]
2023-09-24_04:54:00.531999217, [-307, 351]
2023-09-24_04:54:00.532097845, [-180, 344]
2023-09-24_04:54:00.532196473, [-419, 314]
2023-09-24_04:54:00.532295101, [-185, 246]
2023-09-24_04:54:00.532393729, [533, 246]
2023-09-24_04:54:00.532492357, [883, 328]
2023-09-24_04:54:00.532590985, [359, 432]
2023-09-24_04:54:00.532689613, [-109, 280]
2023-09-24_04:54:00.532788241, [-149, 88]
2023-09-24_04:54:00.532886868, [-174, 91]
2023-09-24_04:54:00.532985496, [-189, 75]
2023-09-24_04:54:00.533084124, [2, 90]
2023-09-24_04:54:00.533182752, [496, 115]
2023-09-24_04:54:00.533281380, [558, 136]
2023-09-24_04:54:00.533380008, [125, 222]
2023-09-24_04:54:00.533478636, [-482, 99]
2023-09-24_04:54:00.533577264, [-773, 85]
2023-09-24_04:54:00.533675892, [-505, 210]
2023-09-24_04:54:00.533774520, [-435, 151]
2023-09-24_04:54:00.533873148, [-645, 123]
2023-09-24_04:54:00.533971776, [-270, 46]
2023-09-24_04:54:00.534070404, [226, -47]
2023-09-24_04:54:00.534169032, [262, -37]
2023-09-24_04:54:00.534267660, [-12, -75]
2023-09-24_04:54:00.534366288, [-479, -123]
2023-09-24_04:54:00.534464916, [-399, -106]
2023-09-24_04:54:00.534563544, [-635, -32]
2023-09-24_04:54:00.534662172, [-1234, 87]
2023-09-24_04:54:00.534760800, [-868, 160]
2023-09-24_04:54:00.534859428, [-471, 45]
2023-09-24_04:54:00.534958056, [-683, -127]
2023-09-24_04:54:00.535056684, [-1121, -119]
2023-09-24_04:54:00.535155312, [-955, -41]
2023-09-24_04:54:00.535253940, [-175, 83]
2023-09-24_04:54:00.535352567, [369, 78]
2023-09-24_04:54:00.535451195, [775, 16]
2023-09-24_04:54:00.535549823, [681, 116]
2023-09-24_04:54:00.535648451, [574, 262]
2023-09-24_04:54:00.535747079, [-130, 161]
2023-09-24_04:54:00.535845707, [-1502, 26]
2023-09-24_04:54:00.535944335, [-1694, -43]
2023-09-24_04:54:00.536042963, [-533, -118]
2023-09-24_04:54:00.536141591, [346, -147]
2023-09-24_04:54:00.536240219, [214, -242]
2023-09-24_04:54:00.536338847, [-361, -279]
2023-09-24_04:54:00.536437475, [-641, -364]
2023-09-24_04:54:00.536536103, [-222, -468]
2023-09-24_04:54:00.536634731, [131, -375]
2023-09-24_04:54:00.536733359, [155, -199]
2023-09-24_04:54:00.536831987, [-235, -45]
2023-09-24_04:54:00.536930615, [-1135, -144]
2023-09-24_04:54:00.537029243, [-1388, -196]
2023-09-24_04:54:00.537127871, [-424, -180]
2023-09-24_04:54:00.537226499, [385, -252]
2023-09-24_04:54:00.537325127, [210, -318]
2023-09-24_04:54:00.537423755, [-264, -335]
2023-09-24_04:54:00.537522383, [-268, -310]
2023-09-24_04:54:00.537621011, [293, -383]
2023-09-24_04:54:00.537719639, [1105, -419]
2023-09-24_04:54:00.537818266, [1247, -421]
2023-09-24_04:54:00.537916894, [530, -342]
2023-09-24_04:54:00.538015522, [-210, -284]
2023-09-24_04:54:00.538114150, [-108, -249]
2023-09-24_04:54:00.538212778, [160, -160]
2023-09-24_04:54:00.538311406, [-257, -133]
2023-09-24_04:54:00.538410034, [-207, -88]
2023-09-24_04:54:00.538508662, [532, -183]
2023-09-24_04:54:00.538607290, [598, -488]
2023-09-24_04:54:00.538705918, [60, -515]
2023-09-24_04:54:00.538804546, [86, -337]
2023-09-24_04:54:00.538903174, [738, -358]
2023-09-24_04:54:00.539001802, [1109, -430]
2023-09-24_04:54:00.539100430, [1214, -475]
2023-09-24_04:54:00.539199058, [982, -388]
2023-09-24_04:54:00.539297686, [345, -275]
2023-09-24_04:54:00.539396314, [-331, -345]
2023-09-24_04:54:00.539494942, [-524, -177]
2023-09-24_04:54:00.539593570, [-291, -51]
2023-09-24_04:54:00.539692198, [-46, -95]
2023-09-24_04:54:00.539790826, [309, -247]
2023-09-24_04:54:00.539889454, [207, -393]
2023-09-24_04:54:00.539988082, [-223, -428]
2023-09-24_04:54:00.540086710, [-13, -428]
2023-09-24_04:54:00.540185338, [927, -263]
2023-09-24_04:54:00.540283965, [1543, -152]
2023-09-24_04:54:00.540382593, [1275, -99]
2023-09-24_04:54:00.540481221, [366, -131]
2023-09-24_04:54:00.540579849, [-487, -100]
2023-09-24_04:54:00.540678477, [-724, 80]
2023-09-24_04:54:00.540777105, [-412, 45]
2023-09-24_04:54:00.540875733, [382, 213]
2023-09-24_04:54:00.540974361, [803, 297]
2023-09-24_04:54:00.541072989, [647, 147]
2023-09-24_04:54:00.541171617, [368, 180]
2023-09-24_04:54:00.541270245, [382, 226]
2023-09-24_04:54:00.541368873, [690, 199]
2023-09-24_04:54:00.541467501, [691, 163]
2023-09-24_04:54:00.541566129, [389, 55]
2023-09-24_04:54:00.541664757, [-149, -23]
2023-09-24_04:54:00.541763385, [-257, -6]
2023-09-24_04:54:00.541862013, [254, -5]
2023-09-24_04:54:00.541960641, [726, 148]
2023-09-24_04:54:00.542059269, [958, 40]
2023-09-24_04:54:00.542157897, [672, 51]
2023-09-24_04:54:00.542256525, [375, 193]
2023-09-24_04:54:00.542355153, [-21, 114]
2023-09-24_04:54:00.542453781, [-789, 62]
2023-09-24_04:54:00.542552409, [-882, -49]
2023-09-24_04:54:00.542651037, [-344, -117]
2023-09-24_04:54:00.542749664, [70, -19]
2023-09-24_04:54:00.542848292, [398, 38]
2023-09-24_04:54:00.542946920, [917, 17]
2023-09-24_04:54:00.543045548, [1122, -53]
2023-09-24_04:54:00.543144176, [1145, -4]
2023-09-24_04:54:00.543242804, [746, 174]
2023-09-24_04:54:00.543341432, [-73, 251]
2023-09-24_04:54:00.543440060, [-426, 278]
2023-09-24_04:54:00.543538688, [-555, 329]
2023-09-24_04:54:00.543637316, [-806, 250]
2023-09-24_04:54:00.543735944, [-886, 124]
2023-09-24_04:54:00.543834572, [-303, 143]
2023-09-24_04:54:00.543933200, [941, 87]
2023-09-24_04:54:00.544031828, [1403, -6]
2023-09-24_04:54:00.544130456, [720, 4]
2023-09-24_04:54:00.544229084, [589, -18]
2023-09-24_04:54:00.544327712, [1271, 98]
2023-09-24_04:54:00.544426340, [934, 126]
2023-09-24_04:54:00.544524968, [-288, 198]
2023-09-24_04:54:00.544623596, [-524, 248]
2023-09-24_04:54:00.544722224, [148, 146]
2023-09-24_04:54:00.544820852, [636, 121]
2023-09-24_04:54:00.544919480, [441, 207]
2023-09-24_04:54:00.545018108, [118, 264]
2023-09-24_04:54:00.545116736, [-89, 184]
2023-09-24_04:54:00.545215363, [221, -10]
2023-09-24_04:54:00.545313991, [818, 50]
2023-09-24_04:54:00.545412619, [1212, 184]
2023-09-24_04:54:00.545511247, [1285, 86]
2023-09-24_04:54:00.545609875, [484, -99]
2023-09-24_04:54:00.545708503, [-236, -76]
2023-09-24_04:54:00.545807131, [-539, 143]
2023-09-24_04:54:00.545905759, [-730, 196]
2023-09-24_04:54:00.546004387, [-638, 53]
2023-09-24_04:54:00.546103015, [-273, 188]
2023-09-24_04:54:00.546201643, [343, 337]
2023-09-24_04:54:00.546300271, [640, 233]
2023-09-24_04:54:00.546398899, [289, 111]
2023-09-24_04:54:00.546497527, [-388, 109]
2023-09-24_04:54:00.546596155, [-162, 142]
2023-09-24_04:54:00.546694783, [406, -30]
2023-09-24_04:54:00.546793411, [-65, -87]
2023-09-24_04:54:00.546892039, [-882, -99]
2023-09-24_04:54:00.546990667, [-1016, -160]
2023-09-24_04:54:00.547089295, [-218, -135]
2023-09-24_04:54:00.547187923, [501, 109]
2023-09-24_04:54:00.547286551, [646, 285]
2023-09-24_04:54:00.547385179, [791, 164]
2023-09-24_04:54:00.547483807, [742, 238]
2023-09-24_04:54:00.547582435, [74, 298]
2023-09-24_04:54:00.547681062, [-539, 249]
2023-09-24_04:54:00.547779690, [-666, 89]
2023-09-24_04:54:00.547878318, [-501, 95]
2023-09-24_04:54:00.547976946, [-95, 249]
2023-09-24_04:54:00.548075574, [-272, 251]
2023-09-24_04:54:00.548174202, [-646, 214]
2023-09-24_04:54:00.548272830, [-359, 322]
2023-09-24_04:54:00.548371458, [249, 419]
2023-09-24_04:54:00.548470086, [573, 266]
2023-09-24_04:54:00.548568714, [297, 151]
2023-09-24_04:54:00.548667342, [7, 223]
2023-09-24_04:54:00.548765970, [-113, 248]
2023-09-24_04:54:00.548864598, [-561, 322]
2023-09-24_04:54:00.548963226, [-1018, 418]
2023-09-24_04:54:00.549061854, [-891, 529]
2023-09-24_04:54:00.549160482, [-520, 539]
2023-09-24_04:54:00.549259110, [-172, 276]
2023-09-24_04:54:00.549357738, [270, 24]
2023-09-24_04:54:00.549456366, [400, -71]
2023-09-24_04:54:00.549554994, [511, 34]
2023-09-24_04:54:00.549653622, [1005, 325]
2023-09-24_04:54:00.549752250, [1262, 402]
2023-09-24_04:54:00.549850878, [1017, 269]
2023-09-24_04:54:00.549949506, [470, 266]
2023-09-24_04:54:00.550048134, [-341, 297]
2023-09-24_04:54:00.550146761, [-705, 283]
2023-09-24_04:54:00.550245389, [-627, 217]
2023-09-24_04:54:00.550344017, [-616, 209]
2023-09-24_04:54:00.550442645, [-286, 348]
2023-09-24_04:54:00.550541273, [463, 523]
2023-09-24_04:54:00.550639901, [961, 479]
2023-09-24_04:54:00.550738529, [1148, 160]
2023-09-24_04:54:00.550837157, [1042, 124]
2023-09-24_04:54:00.550935785, [490, 248]
2023-09-24_04:54:00.551034413, [-34, 357]
2023-09-24_04:54:00.551133041, [-389, 356]
2023-09-24_04:54:00.551231669, [-628, 230]
2023-09-24_04:54:00.551330297, [-472, 248]
2023-09-24_04:54:00.551428925, [-298, 333]
2023-09-24_04:54:00.551527553, [-226, 330]
2023-09-24_04:54:00.551626181, [-175, 276]
2023-09-24_04:54:00.551724809, [-770, 187]
2023-09-24_04:54:00.551823437, [-911, 196]
2023-09-24_04:54:00.551922065, [-167, 226]
2023-09-24_04:54:00.552020693, [410, 133]
2023-09-24_04:54:00.552119321, [296, 25]
2023-09-24_04:54:00.552217949, [-190, 16]
2023-09-24_04:54:00.552316577, [90, 208]
2023-09-24_04:54:00.552415205, [185, 198]
2023-09-24_04:54:00.552513833, [-298, -20]
2023-09-24_04:54:00.552612461, [-637, -71]
2023-09-24_04:54:00.552711088, [-454, 43]
2023-09-24_04:54:00.552809716, [-283, 197]
2023-09-24_04:54:00.552908344, [-745, 84]
2023-09-24_04:54:00.553006972, [-859, -94]
2023-09-24_04:54:00.553105600, [-256, -6]
2023-09-24_04:54:00.553204228, [686, 53]
2023-09-24_04:54:00.553302856, [1062, -3]
2023-09-24_04:54:00.553401484, [557, -128]
2023-09-24_04:54:00.553500112, [-298, -164]
2023-09-24_04:54:00.553598740, [-1239, -111]
2023-09-24_04:54:00.553697368, [-1727, 48]
2023-09-24_04:54:00.553795996, [-2169, -52]
2023-09-24_04:54:00.553894624, [-1903, -233]
2023-09-24_04:54:00.553993252, [-305, -249]
2023-09-24_04:54:00.554091880, [1087, -232]
2023-09-24_04:54:00.554190508, [1554, -191]
2023-09-24_04:54:00.554289136, [1277, -310]
2023-09-24_04:54:00.554387764, [453, -372]
2023-09-24_04:54:00.554486392, [-654, -328]
2023-09-24_04:54:00.554585020, [-1322, -248]
2023-09-24_04:54:00.554683648, [-1225, -292]
