"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-301U3/DIA/BPM-02/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [1180, -24]
2023-09-24_04:54:00.539790826, [-45, 128]
2023-09-24_04:54:00.539889454, [-35, 213]
2023-09-24_04:54:00.539988082, [-413, 79]
2023-09-24_04:54:00.540086710, [-240, -15]
2023-09-24_04:54:00.540185338, [640, -183]
2023-09-24_04:54:00.540283965, [1402, -228]
2023-09-24_04:54:00.540382593, [1169, 31]
2023-09-24_04:54:00.540481221, [160, 110]
2023-09-24_04:54:00.540579849, [-711, 125]
2023-09-24_04:54:00.540678477, [-1009, 186]
2023-09-24_04:54:00.540777105, [-764, 130]
2023-09-24_04:54:00.540875733, [117, 65]
2023-09-24_04:54:00.540974361, [543, 166]
2023-09-24_04:54:00.541072989, [245, 247]
2023-09-24_04:54:00.541171617, [-85, 204]
2023-09-24_04:54:00.541270245, [-179, 4]
2023-09-24_04:54:00.541368873, [21, -35]
2023-09-24_04:54:00.541467501, [6, 121]
2023-09-24_04:54:00.541566129, [-400, 158]
2023-09-24_04:54:00.541664757, [-627, 79]
2023-09-24_04:54:00.541763385, [-464, 96]
2023-09-24_04:54:00.541862013, [-19, 201]
2023-09-24_04:54:00.541960641, [421, 102]
2023-09-24_04:54:00.542059269, [420, -7]
2023-09-24_04:54:00.542157897, [198, 77]
2023-09-24_04:54:00.542256525, [288, 67]
2023-09-24_04:54:00.542355153, [-86, -25]
2023-09-24_04:54:00.542453781, [-1167, -9]
2023-09-24_04:54:00.542552409, [-1329, 79]
2023-09-24_04:54:00.542651037, [-450, 29]
2023-09-24_04:54:00.542749664, [230, -92]
2023-09-24_04:54:00.542848292, [598, 12]
2023-09-24_04:54:00.542946920, [960, 95]
2023-09-24_04:54:00.543045548, [1046, 107]
2023-09-24_04:54:00.543144176, [805, 73]
2023-09-24_04:54:00.543242804, [293, 144]
2023-09-24_04:54:00.543341432, [-483, 198]
2023-09-24_04:54:00.543440060, [-778, 218]
2023-09-24_04:54:00.543538688, [-980, 248]
2023-09-24_04:54:00.543637316, [-1255, 176]
2023-09-24_04:54:00.543735944, [-1136, 204]
2023-09-24_04:54:00.543834572, [-558, 294]
2023-09-24_04:54:00.543933200, [693, 233]
2023-09-24_04:54:00.544031828, [972, 61]
2023-09-24_04:54:00.544130456, [219, 83]
2023-09-24_04:54:00.544229084, [240, 67]
2023-09-24_04:54:00.544327712, [870, 14]
2023-09-24_04:54:00.544426340, [468, 38]
2023-09-24_04:54:00.544524968, [-834, 14]
2023-09-24_04:54:00.544623596, [-1197, 13]
2023-09-24_04:54:00.544722224, [-616, -36]
2023-09-24_04:54:00.544820852, [-191, -33]
2023-09-24_04:54:00.544919480, [-251, -35]
2023-09-24_04:54:00.545018108, [-462, 47]
2023-09-24_04:54:00.545116736, [-490, 63]
2023-09-24_04:54:00.545215363, [-216, -69]
2023-09-24_04:54:00.545313991, [268, -68]
2023-09-24_04:54:00.545412619, [774, -127]
2023-09-24_04:54:00.545511247, [797, -189]
2023-09-24_04:54:00.545609875, [137, -100]
2023-09-24_04:54:00.545708503, [-432, -32]
2023-09-24_04:54:00.545807131, [-682, 21]
2023-09-24_04:54:00.545905759, [-807, -17]
2023-09-24_04:54:00.546004387, [-691, 12]
2023-09-24_04:54:00.546103015, [-97, -9]
2023-09-24_04:54:00.546201643, [604, -105]
2023-09-24_04:54:00.546300271, [648, -96]
2023-09-24_04:54:00.546398899, [209, -89]
2023-09-24_04:54:00.546497527, [-262, -116]
2023-09-24_04:54:00.546596155, [-111, -49]
2023-09-24_04:54:00.546694783, [461, -12]
2023-09-24_04:54:00.546793411, [206, -72]
2023-09-24_04:54:00.546892039, [-480, -52]
2023-09-24_04:54:00.546990667, [-557, -124]
2023-09-24_04:54:00.547089295, [147, -294]
2023-09-24_04:54:00.547187923, [645, -444]
2023-09-24_04:54:00.547286551, [474, -402]
2023-09-24_04:54:00.547385179, [645, -155]
2023-09-24_04:54:00.547483807, [695, -153]
2023-09-24_04:54:00.547582435, [238, -232]
2023-09-24_04:54:00.547681062, [-326, -186]
2023-09-24_04:54:00.547779690, [-732, -181]
2023-09-24_04:54:00.547878318, [-530, -71]
2023-09-24_04:54:00.547976946, [-187, 4]
2023-09-24_04:54:00.548075574, [-285, -66]
2023-09-24_04:54:00.548174202, [-419, -97]
2023-09-24_04:54:00.548272830, [-138, -83]
2023-09-24_04:54:00.548371458, [435, -58]
2023-09-24_04:54:00.548470086, [912, 31]
2023-09-24_04:54:00.548568714, [877, 14]
2023-09-24_04:54:00.548667342, [618, 38]
2023-09-24_04:54:00.548765970, [505, 20]
2023-09-24_04:54:00.548864598, [173, 10]
2023-09-24_04:54:00.548963226, [-373, -92]
2023-09-24_04:54:00.549061854, [-504, -157]
2023-09-24_04:54:00.549160482, [-222, 54]
2023-09-24_04:54:00.549259110, [200, 124]
2023-09-24_04:54:00.549357738, [633, -29]
2023-09-24_04:54:00.549456366, [767, -8]
2023-09-24_04:54:00.549554994, [801, 170]
2023-09-24_04:54:00.549653622, [1028, 119]
2023-09-24_04:54:00.549752250, [1100, -68]
2023-09-24_04:54:00.549850878, [855, -101]
2023-09-24_04:54:00.549949506, [467, 20]
2023-09-24_04:54:00.550048134, [-418, 22]
2023-09-24_04:54:00.550146761, [-848, 10]
2023-09-24_04:54:00.550245389, [-551, 77]
2023-09-24_04:54:00.550344017, [-458, 41]
2023-09-24_04:54:00.550442645, [-175, 24]
2023-09-24_04:54:00.550541273, [529, -37]
2023-09-24_04:54:00.550639901, [1029, -16]
2023-09-24_04:54:00.550738529, [1217, 52]
2023-09-24_04:54:00.550837157, [1170, -6]
2023-09-24_04:54:00.550935785, [437, 109]
2023-09-24_04:54:00.551034413, [-187, 116]
2023-09-24_04:54:00.551133041, [-281, 47]
2023-09-24_04:54:00.551231669, [-338, 105]
2023-09-24_04:54:00.551330297, [-221, -3]
2023-09-24_04:54:00.551428925, [2, -56]
2023-09-24_04:54:00.551527553, [262, -102]
2023-09-24_04:54:00.551626181, [477, -222]
2023-09-24_04:54:00.551724809, [-117, 68]
2023-09-24_04:54:00.551823437, [-432, 314]
2023-09-24_04:54:00.551922065, [125, 296]
2023-09-24_04:54:00.552020693, [450, 142]
2023-09-24_04:54:00.552119321, [385, -26]
2023-09-24_04:54:00.552217949, [85, 118]
2023-09-24_04:54:00.552316577, [272, 229]
2023-09-24_04:54:00.552415205, [408, 122]
2023-09-24_04:54:00.552513833, [-87, 160]
2023-09-24_04:54:00.552612461, [-473, 72]
2023-09-24_04:54:00.552711088, [-273, -42]
2023-09-24_04:54:00.552809716, [39, -121]
2023-09-24_04:54:00.552908344, [-421, -54]
2023-09-24_04:54:00.553006972, [-745, 178]
2023-09-24_04:54:00.553105600, [-111, 187]
2023-09-24_04:54:00.553204228, [876, 117]
2023-09-24_04:54:00.553302856, [1311, 208]
2023-09-24_04:54:00.553401484, [802, 215]
2023-09-24_04:54:00.553500112, [87, 90]
2023-09-24_04:54:00.553598740, [-725, 139]
2023-09-24_04:54:00.553697368, [-1463, 260]
2023-09-24_04:54:00.553795996, [-1951, 263]
2023-09-24_04:54:00.553894624, [-1605, 145]
2023-09-24_04:54:00.553993252, [-217, -40]
2023-09-24_04:54:00.554091880, [1059, -34]
2023-09-24_04:54:00.554190508, [1503, -25]
2023-09-24_04:54:00.554289136, [1243, -207]
2023-09-24_04:54:00.554387764, [270, -157]
2023-09-24_04:54:00.554486392, [-826, 33]
2023-09-24_04:54:00.554585020, [-1318, 124]
2023-09-24_04:54:00.554683648, [-1226, 179]
2023-09-24_04:54:00.554782276, [-889, 148]
2023-09-24_04:54:00.554880904, [-530, -6]
2023-09-24_04:54:00.554979532, [12, -78]
2023-09-24_04:54:00.555078160, [443, 13]
2023-09-24_04:54:00.555176787, [449, 54]
2023-09-24_04:54:00.555275415, [126, -74]
2023-09-24_04:54:00.555374043, [11, -134]
2023-09-24_04:54:00.555472671, [256, -28]
2023-09-24_04:54:00.555571299, [420, 52]
2023-09-24_04:54:00.555669927, [-97, 159]
2023-09-24_04:54:00.555768555, [-668, 275]
2023-09-24_04:54:00.555867183, [-686, 207]
2023-09-24_04:54:00.555965811, [-234, -48]
2023-09-24_04:54:00.556064439, [-435, -215]
2023-09-24_04:54:00.556163067, [-1299, -160]
2023-09-24_04:54:00.556261695, [-1079, -64]
2023-09-24_04:54:00.556360323, [-142, -122]
2023-09-24_04:54:00.556458951, [629, -201]
2023-09-24_04:54:00.556557579, [935, -181]
2023-09-24_04:54:00.556656207, [444, -31]
2023-09-24_04:54:00.556754835, [-293, 4]
2023-09-24_04:54:00.556853463, [-751, -197]
2023-09-24_04:54:00.556952091, [-752, -229]
2023-09-24_04:54:00.557050719, [-693, -121]
2023-09-24_04:54:00.557149347, [-559, 52]
2023-09-24_04:54:00.557247975, [-308, -74]
2023-09-24_04:54:00.557346603, [-536, -328]
2023-09-24_04:54:00.557445231, [-703, -297]
2023-09-24_04:54:00.557543859, [-111, -345]
2023-09-24_04:54:00.557642486, [745, -489]
2023-09-24_04:54:00.557741114, [942, -480]
2023-09-24_04:54:00.557839742, [822, -480]
2023-09-24_04:54:00.557938370, [626, -554]
2023-09-24_04:54:00.558036998, [-16, -370]
2023-09-24_04:54:00.558135626, [-693, -94]
2023-09-24_04:54:00.558234254, [-862, -5]
2023-09-24_04:54:00.558332882, [-631, -152]
2023-09-24_04:54:00.558431510, [-261, -256]
2023-09-24_04:54:00.558530138, [362, -259]
2023-09-24_04:54:00.558628766, [838, -245]
2023-09-24_04:54:00.558727394, [516, -193]
2023-09-24_04:54:00.558826022, [-107, -112]
2023-09-24_04:54:00.558924650, [-255, -87]
2023-09-24_04:54:00.559023278, [-395, -309]
2023-09-24_04:54:00.559121906, [-659, -436]
2023-09-24_04:54:00.559220534, [-266, -345]
2023-09-24_04:54:00.559319162, [399, -298]
2023-09-24_04:54:00.559417790, [887, -193]
2023-09-24_04:54:00.559516418, [904, -54]
2023-09-24_04:54:00.559615046, [142, -75]
2023-09-24_04:54:00.559713674, [-702, -31]
2023-09-24_04:54:00.559812302, [-1460, 10]
2023-09-24_04:54:00.559910930, [-1491, -106]
2023-09-24_04:54:00.560009558, [-751, -169]
2023-09-24_04:54:00.560108185, [-116, -174]
2023-09-24_04:54:00.560206813, [106, -193]
2023-09-24_04:54:00.560305441, [25, -135]
2023-09-24_04:54:00.560404069, [506, -121]
2023-09-24_04:54:00.560502697, [1131, -80]
2023-09-24_04:54:00.560601325, [778, 82]
2023-09-24_04:54:00.560699953, [244, 68]
2023-09-24_04:54:00.560798581, [-73, 126]
2023-09-24_04:54:00.560897209, [-82, 201]
2023-09-24_04:54:00.560995837, [184, 192]
2023-09-24_04:54:00.561094465, [-119, 59]
2023-09-24_04:54:00.561193093, [-766, -28]
2023-09-24_04:54:00.561291721, [-1011, 62]
2023-09-24_04:54:00.561390349, [-715, -11]
2023-09-24_04:54:00.561488977, [59, -114]
2023-09-24_04:54:00.561587605, [778, -171]
2023-09-24_04:54:00.561686233, [1061, -159]
2023-09-24_04:54:00.561784861, [1179, 7]
2023-09-24_04:54:00.561883489, [664, 73]
2023-09-24_04:54:00.561982117, [-300, 78]
2023-09-24_04:54:00.562080745, [-834, 21]
2023-09-24_04:54:00.562179373, [-1004, 70]
2023-09-24_04:54:00.562278001, [-989, 264]
2023-09-24_04:54:00.562376629, [-648, 394]
2023-09-24_04:54:00.562475257, [-367, 324]
2023-09-24_04:54:00.562573884, [-248, 222]
2023-09-24_04:54:00.562672512, [-86, 234]
2023-09-24_04:54:00.562771140, [352, 320]
2023-09-24_04:54:00.562869768, [916, 336]
2023-09-24_04:54:00.562968396, [1236, 262]
2023-09-24_04:54:00.563067024, [841, 103]
2023-09-24_04:54:00.563165652, [-313, 68]
2023-09-24_04:54:00.563264280, [-1168, 50]
2023-09-24_04:54:00.563362908, [-1151, -38]
2023-09-24_04:54:00.563461536, [-538, 50]
2023-09-24_04:54:00.563560164, [35, 142]
2023-09-24_04:54:00.563658792, [-57, 177]
2023-09-24_04:54:00.563757420, [67, 25]
2023-09-24_04:54:00.563856048, [231, 145]
2023-09-24_04:54:00.563954676, [17, 439]
2023-09-24_04:54:00.564053304, [388, 457]
2023-09-24_04:54:00.564151932, [927, 300]
2023-09-24_04:54:00.564250560, [843, 170]
2023-09-24_04:54:00.564349188, [-18, 240]
2023-09-24_04:54:00.564447816, [-466, 233]
2023-09-24_04:54:00.564546444, [-198, 157]
2023-09-24_04:54:00.564645072, [-306, 157]
2023-09-24_04:54:00.564743700, [-242, 298]
2023-09-24_04:54:00.564842328, [446, 373]
2023-09-24_04:54:00.564940956, [1108, 293]
2023-09-24_04:54:00.565039583, [714, 312]
2023-09-24_04:54:00.565138211, [-249, 391]
2023-09-24_04:54:00.565236839, [-467, 427]
2023-09-24_04:54:00.565335467, [-615, 278]
2023-09-24_04:54:00.565434095, [-830, 64]
2023-09-24_04:54:00.565532723, [-486, 86]
2023-09-24_04:54:00.565631351, [-332, 189]
2023-09-24_04:54:00.565729979, [-273, 167]
2023-09-24_04:54:00.565828607, [134, 146]
2023-09-24_04:54:00.565927235, [85, 68]
2023-09-24_04:54:00.566025863, [-214, 58]
2023-09-24_04:54:00.566124491, [-555, 246]
2023-09-24_04:54:00.566223119, [-1063, 232]
2023-09-24_04:54:00.566321747, [-1075, 56]
2023-09-24_04:54:00.566420375, [-642, -34]
2023-09-24_04:54:00.566519003, [197, 34]
2023-09-24_04:54:00.566617631, [893, 98]
2023-09-24_04:54:00.566716259, [584, 78]
2023-09-24_04:54:00.566814887, [172, -4]
2023-09-24_04:54:00.566913515, [-123, -58]
2023-09-24_04:54:00.567012143, [-837, -95]
2023-09-24_04:54:00.567110771, [-822, -102]
2023-09-24_04:54:00.567209399, [54, -4]
2023-09-24_04:54:00.567308027, [652, 64]
2023-09-24_04:54:00.567406655, [285, 172]
2023-09-24_04:54:00.567505282, [-794, 79]
2023-09-24_04:54:00.567603910, [-1003, -63]
2023-09-24_04:54:00.567702538, [-448, 75]
2023-09-24_04:54:00.567801166, [-139, 182]
2023-09-24_04:54:00.567899794, [-175, -42]
2023-09-24_04:54:00.567998422, [-29, -267]
2023-09-24_04:54:00.568097050, [839, -202]
2023-09-24_04:54:00.568195678, [1149, -68]
2023-09-24_04:54:00.568294306, [491, -27]
2023-09-24_04:54:00.568392934, [-132, 45]
2023-09-24_04:54:00.568491562, [-161, 8]
2023-09-24_04:54:00.568590190, [245, -118]
2023-09-24_04:54:00.568688818, [-32, -219]
2023-09-24_04:54:00.568787446, [-635, -241]
2023-09-24_04:54:00.568886074, [-552, -163]
2023-09-24_04:54:00.568984702, [317, -235]
2023-09-24_04:54:00.569083330, [1265, -235]
2023-09-24_04:54:00.569181958, [1082, -177]
2023-09-24_04:54:00.569280586, [577, -141]
2023-09-24_04:54:00.569379214, [331, -57]
2023-09-24_04:54:00.569477842, [-67, -116]
2023-09-24_04:54:00.569576470, [-78, 0]
2023-09-24_04:54:00.569675098, [359, 182]
2023-09-24_04:54:00.569773726, [187, 193]
2023-09-24_04:54:00.569872354, [-108, 60]
2023-09-24_04:54:00.569970982, [-3, 7]
2023-09-24_04:54:00.570069609, [334, 106]
2023-09-24_04:54:00.570168237, [680, 139]
2023-09-24_04:54:00.570266865, [858, 164]
2023-09-24_04:54:00.570365493, [877, 92]
2023-09-24_04:54:00.570464121, [632, -220]
2023-09-24_04:54:00.570562749, [9, -248]
2023-09-24_04:54:00.570661377, [-504, -150]
2023-09-24_04:54:00.570760005, [-128, -150]
2023-09-24_04:54:00.570858633, [576, 9]
2023-09-24_04:54:00.570957261, [688, 83]
2023-09-24_04:54:00.571055889, [161, -33]
2023-09-24_04:54:00.571154517, [-562, -118]
2023-09-24_04:54:00.571253145, [-922, -115]
2023-09-24_04:54:00.571351773, [-701, -210]
2023-09-24_04:54:00.571450401, [-193, -165]
2023-09-24_04:54:00.571549029, [520, -57]
2023-09-24_04:54:00.571647657, [722, 111]
2023-09-24_04:54:00.571746285, [179, 237]
2023-09-24_04:54:00.571844913, [-562, 111]
2023-09-24_04:54:00.571943541, [-1006, 56]
2023-09-24_04:54:00.572042169, [-1042, -87]
2023-09-24_04:54:00.572140797, [-536, -104]
2023-09-24_04:54:00.572239425, [114, 38]
2023-09-24_04:54:00.572338053, [91, 2]
2023-09-24_04:54:00.572436681, [-51, -69]
2023-09-24_04:54:00.572535308, [305, 65]
2023-09-24_04:54:00.572633936, [900, 51]
2023-09-24_04:54:00.572732564, [1342, -132]
2023-09-24_04:54:00.572831192, [1096, -80]
2023-09-24_04:54:00.572929820, [340, -174]
2023-09-24_04:54:00.573028448, [-366, -245]
2023-09-24_04:54:00.573127076, [-748, -84]
2023-09-24_04:54:00.573225704, [-566, -116]
2023-09-24_04:54:00.573324332, [9, -326]
2023-09-24_04:54:00.573422960, [195, -375]
2023-09-24_04:54:00.573521588, [-8, -421]
2023-09-24_04:54:00.573620216, [52, -397]
2023-09-24_04:54:00.573718844, [514, -296]
2023-09-24_04:54:00.573817472, [463, -197]
2023-09-24_04:54:00.573916100, [-225, 9]
2023-09-24_04:54:00.574014728, [-465, 44]
2023-09-24_04:54:00.574113356, [-412, 44]
2023-09-24_04:54:00.574211984, [-278, 26]
2023-09-24_04:54:00.574310612, [70, -169]
2023-09-24_04:54:00.574409240, [355, -224]
2023-09-24_04:54:00.574507868, [535, -59]
2023-09-24_04:54:00.574606496, [424, -4]
2023-09-24_04:54:00.574705124, [436, -163]
2023-09-24_04:54:00.574803752, [640, -316]
2023-09-24_04:54:00.574902380, [640, -409]
2023-09-24_04:54:00.575001007, [136, -382]
2023-09-24_04:54:00.575099635, [-553, -225]
2023-09-24_04:54:00.575198263, [-675, -266]
2023-09-24_04:54:00.575296891, [12, -276]
2023-09-24_04:54:00.575395519, [665, -137]
2023-09-24_04:54:00.575494147, [144, -126]
2023-09-24_04:54:00.575592775, [-503, -196]
2023-09-24_04:54:00.575691403, [-294, -262]
2023-09-24_04:54:00.575790031, [101, -293]
2023-09-24_04:54:00.575888659, [602, -181]
2023-09-24_04:54:00.575987287, [856, 28]
2023-09-24_04:54:00.576085915, [546, 136]
2023-09-24_04:54:00.576184543, [89, -178]
2023-09-24_04:54:00.576283171, [-222, -390]
2023-09-24_04:54:00.576381799, [51, -234]
2023-09-24_04:54:00.576480427, [498, -51]
2023-09-24_04:54:00.576579055, [289, -225]
2023-09-24_04:54:00.576677683, [-82, -422]
2023-09-24_04:54:00.576776311, [-219, -246]
2023-09-24_04:54:00.576874939, [-244, -92]
2023-09-24_04:54:00.576973567, [-300, -102]
2023-09-24_04:54:00.577072195, [81, -92]
2023-09-24_04:54:00.577170823, [713, -101]
2023-09-24_04:54:00.577269451, [531, -266]
2023-09-24_04:54:00.577368079, [1, -410]
2023-09-24_04:54:00.577466706, [-39, -280]
2023-09-24_04:54:00.577565334, [309, -288]
2023-09-24_04:54:00.577663962, [495, -405]
2023-09-24_04:54:00.577762590, [271, -219]
2023-09-24_04:54:00.577861218, [542, -51]
2023-09-24_04:54:00.577959846, [569, -69]
2023-09-24_04:54:00.578058474, [99, -116]
2023-09-24_04:54:00.578157102, [-346, -172]
2023-09-24_04:54:00.578255730, [-717, -290]
2023-09-24_04:54:00.578354358, [-617, -287]
2023-09-24_04:54:00.578452986, [169, -82]
2023-09-24_04:54:00.578551614, [1143, -113]
2023-09-24_04:54:00.578650242, [1532, -380]
2023-09-24_04:54:00.578748870, [872, -495]
2023-09-24_04:54:00.578847498, [-334, -300]
2023-09-24_04:54:00.578946126, [-813, -40]
2023-09-24_04:54:00.579044754, [-164, -79]
2023-09-24_04:54:00.579143382, [342, -404]
2023-09-24_04:54:00.579242010, [175, -508]
2023-09-24_04:54:00.579340638, [268, -516]
2023-09-24_04:54:00.579439266, [746, -427]
2023-09-24_04:54:00.579537894, [1010, -213]
2023-09-24_04:54:00.579636522, [901, -120]
2023-09-24_04:54:00.579735150, [756, -16]
2023-09-24_04:54:00.579833778, [270, -40]
2023-09-24_04:54:00.579932405, [-347, -93]
2023-09-24_04:54:00.580031033, [-411, 119]
2023-09-24_04:54:00.580129661, [4, 279]
2023-09-24_04:54:00.580228289, [437, 182]
2023-09-24_04:54:00.580326917, [850, -20]
2023-09-24_04:54:00.580425545, [677, -218]
2023-09-24_04:54:00.580524173, [-145, -325]
2023-09-24_04:54:00.580622801, [-762, -249]
2023-09-24_04:54:00.580721429, [-464, -103]
2023-09-24_04:54:00.580820057, [302, 32]
2023-09-24_04:54:00.580918685, [474, -47]
2023-09-24_04:54:00.581017313, [434, -158]
2023-09-24_04:54:00.581115941, [328, -61]
2023-09-24_04:54:00.581214569, [233, 165]
2023-09-24_04:54:00.581313197, [373, 147]
2023-09-24_04:54:00.581411825, [60, -109]
2023-09-24_04:54:00.581510453, [-400, -188]
2023-09-24_04:54:00.581609081, [-504, -75]
2023-09-24_04:54:00.581707709, [-298, -20]
2023-09-24_04:54:00.581806337, [127, -4]
2023-09-24_04:54:00.581904965, [350, 130]
2023-09-24_04:54:00.582003593, [663, 146]
2023-09-24_04:54:00.582102221, [743, -56]
2023-09-24_04:54:00.582200849, [631, -231]
2023-09-24_04:54:00.582299477, [767, -123]
2023-09-24_04:54:00.582398104, [616, 15]
2023-09-24_04:54:00.582496732, [172, 121]
2023-09-24_04:54:00.582595360, [186, 190]
2023-09-24_04:54:00.582693988, [340, 187]
2023-09-24_04:54:00.582792616, [-203, 274]
2023-09-24_04:54:00.582891244, [-559, 302]
2023-09-24_04:54:00.582989872, [58, 191]
2023-09-24_04:54:00.583088500, [359, 79]
2023-09-24_04:54:00.583187128, [45, 201]
2023-09-24_04:54:00.583285756, [241, 354]
2023-09-24_04:54:00.583384384, [926, 238]
2023-09-24_04:54:00.583483012, [913, 225]
2023-09-24_04:54:00.583581640, [252, 254]
2023-09-24_04:54:00.583680268, [-236, 191]
2023-09-24_04:54:00.583778896, [-543, 117]
2023-09-24_04:54:00.583877524, [-800, 221]
2023-09-24_04:54:00.583976152, [-612, 347]
2023-09-24_04:54:00.584074780, [55, 190]
2023-09-24_04:54:00.584173408, [327, 142]
2023-09-24_04:54:00.584272036, [392, 345]
2023-09-24_04:54:00.584370664, [720, 436]
2023-09-24_04:54:00.584469292, [694, 305]
2023-09-24_04:54:00.584567920, [216, 328]
2023-09-24_04:54:00.584666548, [-157, 333]
2023-09-24_04:54:00.584765176, [-1, 257]
2023-09-24_04:54:00.584863803, [425, 293]
2023-09-24_04:54:00.584962431, [610, 322]
2023-09-24_04:54:00.585061059, [429, 252]
2023-09-24_04:54:00.585159687, [-306, 252]
2023-09-24_04:54:00.585258315, [-818, 310]
2023-09-24_04:54:00.585356943, [-573, 273]
2023-09-24_04:54:00.585455571, [-273, 168]
2023-09-24_04:54:00.585554199, [-176, 214]
2023-09-24_04:54:00.585652827, [-107, 385]
2023-09-24_04:54:00.585751455, [147, 342]
2023-09-24_04:54:00.585850083, [227, 481]
2023-09-24_04:54:00.585948711, [-63, 600]
2023-09-24_04:54:00.586047339, [-147, 440]
2023-09-24_04:54:00.586145967, [-105, 286]
2023-09-24_04:54:00.586244595, [-333, 298]
2023-09-24_04:54:00.586343223, [-362, 421]
2023-09-24_04:54:00.586441851, [-517, 295]
2023-09-24_04:54:00.586540479, [-907, 216]
2023-09-24_04:54:00.586639107, [-948, 263]
2023-09-24_04:54:00.586737735, [-512, 408]
2023-09-24_04:54:00.586836363, [-290, 417]
2023-09-24_04:54:00.586934991, [-123, 355]
2023-09-24_04:54:00.587033619, [262, 277]
2023-09-24_04:54:00.587132247, [517, 65]
2023-09-24_04:54:00.587230875, [509, 157]
2023-09-24_04:54:00.587329502, [-86, 229]
2023-09-24_04:54:00.587428130, [-690, 157]
2023-09-24_04:54:00.587526758, [-546, 109]
2023-09-24_04:54:00.587625386, [-350, 60]
2023-09-24_04:54:00.587724014, [-216, 97]
2023-09-24_04:54:00.587822642, [-118, 146]
2023-09-24_04:54:00.587921270, [-4, 126]
2023-09-24_04:54:00.588019898, [287, 90]
2023-09-24_04:54:00.588118526, [269, 108]
2023-09-24_04:54:00.588217154, [302, 154]
2023-09-24_04:54:00.588315782, [707, 295]
2023-09-24_04:54:00.588414410, [461, 252]
2023-09-24_04:54:00.588513038, [14, 296]
2023-09-24_04:54:00.588611666, [323, 333]
2023-09-24_04:54:00.588710294, [386, 348]
2023-09-24_04:54:00.588808922, [9, 297]
2023-09-24_04:54:00.588907550, [-98, 143]
2023-09-24_04:54:00.589006178, [97, -20]
2023-09-24_04:54:00.589104806, [-82, -46]
2023-09-24_04:54:00.589203434, [-197, -62]
2023-09-24_04:54:00.589302062, [420, -91]
2023-09-24_04:54:00.589400690, [1006, -174]
2023-09-24_04:54:00.589499318, [738, -73]
2023-09-24_04:54:00.589597946, [291, 155]
2023-09-24_04:54:00.589696574, [57, -11]
2023-09-24_04:54:00.589795202, [-3, -96]
2023-09-24_04:54:00.589893829, [16, -1]
2023-09-24_04:54:00.589992457, [29, 39]
2023-09-24_04:54:00.590091085, [239, 132]
2023-09-24_04:54:00.590189713, [443, 37]
2023-09-24_04:54:00.590288341, [743, -66]
2023-09-24_04:54:00.590386969, [750, 16]
2023-09-24_04:54:00.590485597, [533, -63]
2023-09-24_04:54:00.590584225, [764, -127]
2023-09-24_04:54:00.590682853, [1110, -201]
2023-09-24_04:54:00.590781481, [856, -200]
2023-09-24_04:54:00.590880109, [222, -21]
2023-09-24_04:54:00.590978737, [-201, 29]
2023-09-24_04:54:00.591077365, [-586, 43]
2023-09-24_04:54:00.591175993, [-383, 46]
2023-09-24_04:54:00.591274621, [227, -72]
2023-09-24_04:54:00.591373249, [544, -16]
2023-09-24_04:54:00.591471877, [459, 195]
2023-09-24_04:54:00.591570505, [272, 221]
2023-09-24_04:54:00.591669133, [11, 216]
2023-09-24_04:54:00.591767761, [-493, 227]
2023-09-24_04:54:00.591866389, [-252, 45]
2023-09-24_04:54:00.591965017, [196, -157]
2023-09-24_04:54:00.592063645, [-314, -241]
2023-09-24_04:54:00.592162273, [-358, -283]
2023-09-24_04:54:00.592260901, [147, -280]
2023-09-24_04:54:00.592359528, [216, -161]
2023-09-24_04:54:00.592458156, [-139, 21]
2023-09-24_04:54:00.592556784, [-101, -42]
2023-09-24_04:54:00.592655412, [530, -100]
2023-09-24_04:54:00.592754040, [581, -32]
2023-09-24_04:54:00.592852668, [241, -38]
2023-09-24_04:54:00.592951296, [79, -87]
2023-09-24_04:54:00.593049924, [-98, -25]
2023-09-24_04:54:00.593148552, [-201, 33]
2023-09-24_04:54:00.593247180, [-16, -230]
2023-09-24_04:54:00.593345808, [231, -413]
2023-09-24_04:54:00.593444436, [309, -288]
2023-09-24_04:54:00.593543064, [218, -190]
2023-09-24_04:54:00.593641692, [460, -90]
2023-09-24_04:54:00.593740320, [1011, 97]
2023-09-24_04:54:00.593838948, [1173, -108]
2023-09-24_04:54:00.593937576, [509, -211]
2023-09-24_04:54:00.594036204, [-227, -142]
2023-09-24_04:54:00.594134832, [46, -155]
2023-09-24_04:54:00.594233460, [306, -246]
2023-09-24_04:54:00.594332088, [-102, -363]
2023-09-24_04:54:00.594430716, [44, -121]
2023-09-24_04:54:00.594529344, [363, -42]
2023-09-24_04:54:00.594627972, [135, -251]
2023-09-24_04:54:00.594726600, [256, -207]
2023-09-24_04:54:00.594825227, [783, -125]
2023-09-24_04:54:00.594923855, [1018, -98]
2023-09-24_04:54:00.595022483, [644, -88]
2023-09-24_04:54:00.595121111, [162, -146]
2023-09-24_04:54:00.595219739, [-310, -89]
2023-09-24_04:54:00.595318367, [-663, 4]
2023-09-24_04:54:00.595416995, [-665, -95]
2023-09-24_04:54:00.595515623, [-101, -136]
