"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-320U3/DIA/BPM-01/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [2813, -31]
2023-09-24_04:54:00.437908143, [1080, -105]
2023-09-24_04:54:00.438006771, [1208, -33]
2023-09-24_04:54:00.438105399, [770, -56]
2023-09-24_04:54:00.438204027, [496, -155]
2023-09-24_04:54:00.438302655, [313, -222]
2023-09-24_04:54:00.438401283, [249, -64]
2023-09-24_04:54:00.438499911, [1001, 63]
2023-09-24_04:54:00.438598539, [1951, -62]
2023-09-24_04:54:00.438697166, [2148, -136]
2023-09-24_04:54:00.438795794, [1580, 101]
2023-09-24_04:54:00.438894422, [912, 243]
2023-09-24_04:54:00.438993050, [576, 81]
2023-09-24_04:54:00.439091678, [266, -63]
2023-09-24_04:54:00.439190306, [802, -81]
2023-09-24_04:54:00.439288934, [1335, -135]
2023-09-24_04:54:00.439387562, [965, -227]
2023-09-24_04:54:00.439486190, [444, -252]
2023-09-24_04:54:00.439584818, [132, -306]
2023-09-24_04:54:00.439683446, [-186, -350]
2023-09-24_04:54:00.439782074, [-614, -175]
2023-09-24_04:54:00.439880702, [-235, 45]
2023-09-24_04:54:00.439979330, [780, -53]
2023-09-24_04:54:00.440077958, [562, -183]
2023-09-24_04:54:00.440176586, [-153, -175]
2023-09-24_04:54:00.440275214, [-179, -290]
2023-09-24_04:54:00.440373842, [-289, -379]
2023-09-24_04:54:00.440472470, [-591, -360]
2023-09-24_04:54:00.440571098, [-663, -200]
2023-09-24_04:54:00.440669726, [-696, -66]
2023-09-24_04:54:00.440768354, [-1144, -261]
2023-09-24_04:54:00.440866982, [-1451, -420]
2023-09-24_04:54:00.440965610, [-1080, -252]
2023-09-24_04:54:00.441064238, [-744, -166]
2023-09-24_04:54:00.441162865, [-796, -215]
2023-09-24_04:54:00.441261493, [-369, -312]
2023-09-24_04:54:00.441360121, [-89, -323]
2023-09-24_04:54:00.441458749, [-836, -120]
2023-09-24_04:54:00.441557377, [-1758, -57]
2023-09-24_04:54:00.441656005, [-1881, -82]
2023-09-24_04:54:00.441754633, [-1428, -50]
2023-09-24_04:54:00.441853261, [-1262, -188]
2023-09-24_04:54:00.441951889, [-1735, -195]
2023-09-24_04:54:00.442050517, [-1881, -68]
2023-09-24_04:54:00.442149145, [-1690, -26]
2023-09-24_04:54:00.442247773, [-1997, 12]
2023-09-24_04:54:00.442346401, [-2516, 60]
2023-09-24_04:54:00.442445029, [-2251, 73]
2023-09-24_04:54:00.442543657, [-1501, -9]
2023-09-24_04:54:00.442642285, [-1185, -141]
2023-09-24_04:54:00.442740913, [-1598, -229]
2023-09-24_04:54:00.442839541, [-1796, -160]
2023-09-24_04:54:00.442938169, [-1786, -122]
2023-09-24_04:54:00.443036797, [-2682, -134]
2023-09-24_04:54:00.443135425, [-3250, -215]
2023-09-24_04:54:00.443234053, [-2868, -310]
2023-09-24_04:54:00.443332681, [-2301, -289]
2023-09-24_04:54:00.443431309, [-2136, -269]
2023-09-24_04:54:00.443529937, [-1979, -64]
2023-09-24_04:54:00.443628564, [-1834, 52]
2023-09-24_04:54:00.443727192, [-2366, -73]
2023-09-24_04:54:00.443825820, [-2917, -178]
2023-09-24_04:54:00.443924448, [-2585, -100]
2023-09-24_04:54:00.444023076, [-2168, 61]
2023-09-24_04:54:00.444121704, [-2701, 108]
2023-09-24_04:54:00.444220332, [-3445, 37]
2023-09-24_04:54:00.444318960, [-3410, -5]
2023-09-24_04:54:00.444417588, [-2882, 7]
2023-09-24_04:54:00.444516216, [-2525, 75]
2023-09-24_04:54:00.444614844, [-2318, 120]
2023-09-24_04:54:00.444713472, [-2224, 135]
2023-09-24_04:54:00.444812100, [-2365, 214]
2023-09-24_04:54:00.444910728, [-2896, 248]
2023-09-24_04:54:00.445009356, [-3461, 85]
2023-09-24_04:54:00.445107984, [-3738, 102]
2023-09-24_04:54:00.445206612, [-3394, 113]
2023-09-24_04:54:00.445305240, [-2404, 100]
2023-09-24_04:54:00.445403868, [-2046, 189]
2023-09-24_04:54:00.445502496, [-2290, 150]
2023-09-24_04:54:00.445601124, [-2574, -26]
2023-09-24_04:54:00.445699752, [-2522, -126]
2023-09-24_04:54:00.445798380, [-2271, -105]
2023-09-24_04:54:00.445897008, [-2467, -67]
2023-09-24_04:54:00.445995636, [-2454, -24]
2023-09-24_04:54:00.446094263, [-2077, -46]
2023-09-24_04:54:00.446192891, [-1905, 113]
2023-09-24_04:54:00.446291519, [-2218, 76]
2023-09-24_04:54:00.446390147, [-2487, -48]
2023-09-24_04:54:00.446488775, [-2359, 89]
2023-09-24_04:54:00.446587403, [-2199, 64]
2023-09-24_04:54:00.446686031, [-2608, 148]
2023-09-24_04:54:00.446784659, [-2732, 309]
2023-09-24_04:54:00.446883287, [-2054, 282]
2023-09-24_04:54:00.446981915, [-1856, 168]
2023-09-24_04:54:00.447080543, [-1763, 74]
2023-09-24_04:54:00.447179171, [-1255, -15]
2023-09-24_04:54:00.447277799, [-1000, -109]
2023-09-24_04:54:00.447376427, [-1054, -241]
2023-09-24_04:54:00.447475055, [-1327, -305]
2023-09-24_04:54:00.447573683, [-1612, -212]
2023-09-24_04:54:00.447672311, [-1831, -270]
2023-09-24_04:54:00.447770939, [-1877, -194]
2023-09-24_04:54:00.447869567, [-1619, -155]
2023-09-24_04:54:00.447968195, [-1066, -233]
2023-09-24_04:54:00.448066823, [-830, -108]
2023-09-24_04:54:00.448165451, [-1261, -181]
2023-09-24_04:54:00.448264079, [-1590, -386]
2023-09-24_04:54:00.448362707, [-1467, -429]
2023-09-24_04:54:00.448461335, [-1302, -393]
2023-09-24_04:54:00.448559962, [-1127, -407]
2023-09-24_04:54:00.448658590, [-856, -449]
2023-09-24_04:54:00.448757218, [-556, -553]
2023-09-24_04:54:00.448855846, [-712, -430]
2023-09-24_04:54:00.448954474, [-1679, -187]
2023-09-24_04:54:00.449053102, [-2448, -106]
2023-09-24_04:54:00.449151730, [-1991, -103]
2023-09-24_04:54:00.449250358, [-1548, -100]
2023-09-24_04:54:00.449348986, [-1643, -90]
2023-09-24_04:54:00.449447614, [-1412, -7]
2023-09-24_04:54:00.449546242, [-1358, -28]
2023-09-24_04:54:00.449644870, [-1403, -95]
2023-09-24_04:54:00.449743498, [-1513, -171]
2023-09-24_04:54:00.449842126, [-1822, -252]
2023-09-24_04:54:00.449940754, [-1907, -195]
2023-09-24_04:54:00.450039382, [-1977, -254]
2023-09-24_04:54:00.450138010, [-2051, -300]
2023-09-24_04:54:00.450236638, [-2148, -261]
2023-09-24_04:54:00.450335266, [-2552, -229]
2023-09-24_04:54:00.450433894, [-2617, -283]
2023-09-24_04:54:00.450532522, [-1985, -394]
2023-09-24_04:54:00.450631150, [-1637, -399]
2023-09-24_04:54:00.450729778, [-2118, -432]
2023-09-24_04:54:00.450828406, [-2896, -477]
2023-09-24_04:54:00.450927034, [-3412, -424]
2023-09-24_04:54:00.451025661, [-3261, -396]
2023-09-24_04:54:00.451124289, [-2655, -467]
2023-09-24_04:54:00.451222917, [-2044, -454]
2023-09-24_04:54:00.451321545, [-1853, -371]
2023-09-24_04:54:00.451420173, [-2436, -307]
2023-09-24_04:54:00.451518801, [-3325, -394]
2023-09-24_04:54:00.451617429, [-3761, -510]
2023-09-24_04:54:00.451716057, [-3638, -548]
2023-09-24_04:54:00.451814685, [-3113, -454]
2023-09-24_04:54:00.451913313, [-2714, -327]
2023-09-24_04:54:00.452011941, [-2786, -473]
2023-09-24_04:54:00.452110569, [-2754, -516]
2023-09-24_04:54:00.452209197, [-2622, -284]
2023-09-24_04:54:00.452307825, [-2803, -167]
2023-09-24_04:54:00.452406453, [-2690, -95]
2023-09-24_04:54:00.452505081, [-2597, -158]
2023-09-24_04:54:00.452603709, [-2998, -321]
2023-09-24_04:54:00.452702337, [-3226, -307]
2023-09-24_04:54:00.452800965, [-2964, -280]
2023-09-24_04:54:00.452899593, [-2419, -179]
2023-09-24_04:54:00.452998221, [-2001, -243]
2023-09-24_04:54:00.453096849, [-1851, -495]
2023-09-24_04:54:00.453195477, [-1881, -567]
2023-09-24_04:54:00.453294105, [-2254, -325]
2023-09-24_04:54:00.453392733, [-2605, -42]
2023-09-24_04:54:00.453491361, [-2602, 9]
2023-09-24_04:54:00.453589988, [-2131, -15]
2023-09-24_04:54:00.453688616, [-1484, -66]
2023-09-24_04:54:00.453787244, [-1283, -126]
2023-09-24_04:54:00.453885872, [-1556, -120]
2023-09-24_04:54:00.453984500, [-1692, -233]
2023-09-24_04:54:00.454083128, [-1429, -384]
2023-09-24_04:54:00.454181756, [-1446, -479]
2023-09-24_04:54:00.454280384, [-2076, -467]
2023-09-24_04:54:00.454379012, [-2517, -329]
2023-09-24_04:54:00.454477640, [-2250, -349]
2023-09-24_04:54:00.454576268, [-1788, -370]
2023-09-24_04:54:00.454674896, [-1404, -91]
2023-09-24_04:54:00.454773524, [-1375, 25]
2023-09-24_04:54:00.454872152, [-1705, 113]
2023-09-24_04:54:00.454970780, [-1486, 224]
2023-09-24_04:54:00.455069408, [-601, 111]
2023-09-24_04:54:00.455168036, [116, 37]
2023-09-24_04:54:00.455266664, [-545, 72]
2023-09-24_04:54:00.455365292, [-1530, -41]
2023-09-24_04:54:00.455463920, [-1465, -146]
2023-09-24_04:54:00.455562548, [-1231, -201]
2023-09-24_04:54:00.455661176, [-825, -145]
2023-09-24_04:54:00.455759804, [-256, 27]
2023-09-24_04:54:00.455858432, [-246, -92]
2023-09-24_04:54:00.455957060, [-204, -93]
2023-09-24_04:54:00.456055687, [-269, 153]
2023-09-24_04:54:00.456154315, [-280, 257]
2023-09-24_04:54:00.456252943, [-4, 277]
2023-09-24_04:54:00.456351571, [287, 118]
2023-09-24_04:54:00.456450199, [787, -132]
2023-09-24_04:54:00.456548827, [974, -233]
2023-09-24_04:54:00.456647455, [689, -302]
2023-09-24_04:54:00.456746083, [425, -190]
2023-09-24_04:54:00.456844711, [518, -82]
2023-09-24_04:54:00.456943339, [907, 27]
2023-09-24_04:54:00.457041967, [1404, 155]
2023-09-24_04:54:00.457140595, [1460, 120]
2023-09-24_04:54:00.457239223, [1579, 30]
2023-09-24_04:54:00.457337851, [1876, 3]
2023-09-24_04:54:00.457436479, [1921, 61]
2023-09-24_04:54:00.457535107, [1741, 17]
2023-09-24_04:54:00.457633735, [1430, -70]
2023-09-24_04:54:00.457732363, [1214, 45]
2023-09-24_04:54:00.457830991, [1188, 166]
2023-09-24_04:54:00.457929619, [1471, 141]
2023-09-24_04:54:00.458028247, [2239, 140]
2023-09-24_04:54:00.458126875, [3095, -40]
2023-09-24_04:54:00.458225503, [2769, -27]
2023-09-24_04:54:00.458324131, [2080, 222]
2023-09-24_04:54:00.458422759, [2106, 309]
2023-09-24_04:54:00.458521386, [2031, 230]
2023-09-24_04:54:00.458620014, [2205, 133]
2023-09-24_04:54:00.458718642, [2170, 95]
2023-09-24_04:54:00.458817270, [2163, 174]
2023-09-24_04:54:00.458915898, [2474, 224]
2023-09-24_04:54:00.459014526, [2419, 13]
2023-09-24_04:54:00.459113154, [2488, -139]
2023-09-24_04:54:00.459211782, [2999, 20]
2023-09-24_04:54:00.459310410, [3323, 186]
2023-09-24_04:54:00.459409038, [3282, 129]
2023-09-24_04:54:00.459507666, [2705, 56]
2023-09-24_04:54:00.459606294, [1589, 220]
2023-09-24_04:54:00.459704922, [1440, 233]
2023-09-24_04:54:00.459803550, [2131, 159]
2023-09-24_04:54:00.459902178, [2047, 118]
2023-09-24_04:54:00.460000806, [1216, 89]
2023-09-24_04:54:00.460099434, [833, -33]
2023-09-24_04:54:00.460198062, [1479, -93]
2023-09-24_04:54:00.460296690, [2310, 85]
2023-09-24_04:54:00.460395318, [2369, 76]
2023-09-24_04:54:00.460493946, [2065, -18]
2023-09-24_04:54:00.460592574, [2021, 86]
2023-09-24_04:54:00.460691202, [1647, 192]
2023-09-24_04:54:00.460789830, [1024, 124]
2023-09-24_04:54:00.460888458, [934, 1]
2023-09-24_04:54:00.460987085, [1086, -68]
2023-09-24_04:54:00.461085713, [716, -153]
2023-09-24_04:54:00.461184341, [87, -179]
2023-09-24_04:54:00.461282969, [170, -18]
2023-09-24_04:54:00.461381597, [1141, 36]
2023-09-24_04:54:00.461480225, [1999, -146]
2023-09-24_04:54:00.461578853, [2093, -298]
2023-09-24_04:54:00.461677481, [1655, -483]
2023-09-24_04:54:00.461776109, [903, -479]
2023-09-24_04:54:00.461874737, [319, -171]
2023-09-24_04:54:00.461973365, [324, 105]
2023-09-24_04:54:00.462071993, [661, 96]
2023-09-24_04:54:00.462170621, [470, -173]
2023-09-24_04:54:00.462269249, [377, -227]
2023-09-24_04:54:00.462367877, [723, -2]
2023-09-24_04:54:00.462466505, [1022, 109]
2023-09-24_04:54:00.462565133, [1197, 80]
2023-09-24_04:54:00.462663761, [1122, 54]
2023-09-24_04:54:00.462762389, [1032, -53]
2023-09-24_04:54:00.462861017, [766, -176]
2023-09-24_04:54:00.462959645, [578, -160]
2023-09-24_04:54:00.463058273, [703, -92]
2023-09-24_04:54:00.463156901, [875, -175]
2023-09-24_04:54:00.463255529, [1030, -305]
2023-09-24_04:54:00.463354157, [1243, -288]
2023-09-24_04:54:00.463452784, [1114, -397]
2023-09-24_04:54:00.463551412, [535, -464]
2023-09-24_04:54:00.463650040, [-119, -255]
2023-09-24_04:54:00.463748668, [-120, -203]
2023-09-24_04:54:00.463847296, [545, -189]
2023-09-24_04:54:00.463945924, [712, -247]
2023-09-24_04:54:00.464044552, [738, -237]
2023-09-24_04:54:00.464143180, [1175, -219]
2023-09-24_04:54:00.464241808, [1408, -322]
2023-09-24_04:54:00.464340436, [1259, -227]
2023-09-24_04:54:00.464439064, [467, -237]
2023-09-24_04:54:00.464537692, [-179, -514]
2023-09-24_04:54:00.464636320, [-97, -648]
2023-09-24_04:54:00.464734948, [202, -329]
2023-09-24_04:54:00.464833576, [506, -91]
2023-09-24_04:54:00.464932204, [970, -145]
2023-09-24_04:54:00.465030832, [1369, -148]
2023-09-24_04:54:00.465129460, [1174, -120]
2023-09-24_04:54:00.465228088, [499, -82]
2023-09-24_04:54:00.465326716, [104, -103]
2023-09-24_04:54:00.465425344, [317, 98]
2023-09-24_04:54:00.465523972, [359, 186]
2023-09-24_04:54:00.465622600, [79, 11]
2023-09-24_04:54:00.465721228, [112, 7]
2023-09-24_04:54:00.465819856, [257, 41]
2023-09-24_04:54:00.465918483, [775, 99]
2023-09-24_04:54:00.466017111, [1276, 117]
2023-09-24_04:54:00.466115739, [1236, 222]
2023-09-24_04:54:00.466214367, [803, 313]
2023-09-24_04:54:00.466312995, [310, 222]
2023-09-24_04:54:00.466411623, [420, 186]
2023-09-24_04:54:00.466510251, [1103, 140]
2023-09-24_04:54:00.466608879, [1495, 262]
2023-09-24_04:54:00.466707507, [1294, 239]
2023-09-24_04:54:00.466806135, [1014, 230]
2023-09-24_04:54:00.466904763, [1012, 244]
2023-09-24_04:54:00.467003391, [1132, 112]
2023-09-24_04:54:00.467102019, [1259, 107]
2023-09-24_04:54:00.467200647, [1706, 154]
2023-09-24_04:54:00.467299275, [1760, 267]
2023-09-24_04:54:00.467397903, [1108, 494]
2023-09-24_04:54:00.467496531, [596, 460]
2023-09-24_04:54:00.467595159, [503, 277]
2023-09-24_04:54:00.467693787, [554, 206]
2023-09-24_04:54:00.467792415, [833, 214]
2023-09-24_04:54:00.467891043, [1052, 131]
2023-09-24_04:54:00.467989671, [1001, 11]
2023-09-24_04:54:00.468088299, [1199, -26]
2023-09-24_04:54:00.468186927, [1740, 62]
2023-09-24_04:54:00.468285555, [2115, 99]
2023-09-24_04:54:00.468384182, [1947, 54]
2023-09-24_04:54:00.468482810, [1888, 125]
2023-09-24_04:54:00.468581438, [2275, 35]
2023-09-24_04:54:00.468680066, [1984, 38]
2023-09-24_04:54:00.468778694, [887, 68]
2023-09-24_04:54:00.468877322, [418, -28]
2023-09-24_04:54:00.468975950, [582, 98]
2023-09-24_04:54:00.469074578, [836, 132]
2023-09-24_04:54:00.469173206, [1276, 18]
2023-09-24_04:54:00.469271834, [1659, -14]
2023-09-24_04:54:00.469370462, [1997, 40]
2023-09-24_04:54:00.469469090, [2094, 221]
2023-09-24_04:54:00.469567718, [1548, 220]
2023-09-24_04:54:00.469666346, [1034, 34]
2023-09-24_04:54:00.469764974, [1077, 16]
2023-09-24_04:54:00.469863602, [1049, -45]
2023-09-24_04:54:00.469962230, [485, -89]
2023-09-24_04:54:00.470060858, [-315, 61]
2023-09-24_04:54:00.470159486, [-620, 88]
2023-09-24_04:54:00.470258114, [-218, -162]
2023-09-24_04:54:00.470356742, [606, -152]
2023-09-24_04:54:00.470455370, [1053, 21]
2023-09-24_04:54:00.470553998, [1064, -19]
2023-09-24_04:54:00.470652626, [935, -125]
2023-09-24_04:54:00.470751254, [57, -110]
2023-09-24_04:54:00.470849881, [-571, -9]
2023-09-24_04:54:00.470948509, [-372, 89]
2023-09-24_04:54:00.471047137, [-120, 87]
2023-09-24_04:54:00.471145765, [-296, 145]
2023-09-24_04:54:00.471244393, [-191, 215]
2023-09-24_04:54:00.471343021, [389, -7]
2023-09-24_04:54:00.471441649, [-50, -38]
2023-09-24_04:54:00.471540277, [-885, 71]
2023-09-24_04:54:00.471638905, [-583, -100]
2023-09-24_04:54:00.471737533, [80, -212]
2023-09-24_04:54:00.471836161, [286, -227]
2023-09-24_04:54:00.471934789, [178, -288]
2023-09-24_04:54:00.472033417, [-267, -340]
2023-09-24_04:54:00.472132045, [-882, -321]
2023-09-24_04:54:00.472230673, [-761, -198]
2023-09-24_04:54:00.472329301, [-55, 20]
2023-09-24_04:54:00.472427929, [271, 81]
2023-09-24_04:54:00.472526557, [-94, 72]
2023-09-24_04:54:00.472625185, [-359, 87]
2023-09-24_04:54:00.472723813, [17, -108]
2023-09-24_04:54:00.472822441, [665, -192]
2023-09-24_04:54:00.472921069, [1362, -200]
2023-09-24_04:54:00.473019697, [1561, -156]
2023-09-24_04:54:00.473118325, [1172, -257]
2023-09-24_04:54:00.473216953, [895, -341]
2023-09-24_04:54:00.473315581, [352, -259]
2023-09-24_04:54:00.473414208, [-146, -77]
2023-09-24_04:54:00.473512836, [85, -9]
2023-09-24_04:54:00.473611464, [337, -223]
2023-09-24_04:54:00.473710092, [490, -289]
2023-09-24_04:54:00.473808720, [347, -238]
2023-09-24_04:54:00.473907348, [163, -132]
2023-09-24_04:54:00.474005976, [394, -76]
2023-09-24_04:54:00.474104604, [522, -36]
2023-09-24_04:54:00.474203232, [793, 39]
2023-09-24_04:54:00.474301860, [1289, -82]
2023-09-24_04:54:00.474400488, [1648, -321]
2023-09-24_04:54:00.474499116, [1797, -378]
2023-09-24_04:54:00.474597744, [1029, -261]
2023-09-24_04:54:00.474696372, [298, 21]
2023-09-24_04:54:00.474795000, [848, 273]
2023-09-24_04:54:00.474893628, [1419, 231]
2023-09-24_04:54:00.474992256, [998, -111]
2023-09-24_04:54:00.475090884, [606, -163]
2023-09-24_04:54:00.475189512, [881, 43]
2023-09-24_04:54:00.475288140, [1402, 40]
2023-09-24_04:54:00.475386768, [1826, -110]
2023-09-24_04:54:00.475485396, [1941, -156]
2023-09-24_04:54:00.475584024, [1741, 159]
2023-09-24_04:54:00.475682652, [1426, 316]
2023-09-24_04:54:00.475781280, [1518, 66]
2023-09-24_04:54:00.475879907, [1876, 19]
2023-09-24_04:54:00.475978535, [2307, 51]
2023-09-24_04:54:00.476077163, [2538, -247]
2023-09-24_04:54:00.476175791, [1865, -316]
2023-09-24_04:54:00.476274419, [832, -98]
2023-09-24_04:54:00.476373047, [705, 56]
2023-09-24_04:54:00.476471675, [1605, 14]
2023-09-24_04:54:00.476570303, [2547, -39]
2023-09-24_04:54:00.476668931, [2773, 93]
2023-09-24_04:54:00.476767559, [2675, 143]
2023-09-24_04:54:00.476866187, [3201, 57]
2023-09-24_04:54:00.476964815, [3671, 72]
2023-09-24_04:54:00.477063443, [3245, 110]
2023-09-24_04:54:00.477162071, [2215, -28]
2023-09-24_04:54:00.477260699, [1843, -81]
2023-09-24_04:54:00.477359327, [2375, -23]
2023-09-24_04:54:00.477457955, [3138, -3]
2023-09-24_04:54:00.477556583, [3689, 99]
2023-09-24_04:54:00.477655211, [3775, 97]
2023-09-24_04:54:00.477753839, [3942, 76]
2023-09-24_04:54:00.477852467, [3646, 158]
2023-09-24_04:54:00.477951095, [3613, 283]
2023-09-24_04:54:00.478049723, [4265, 265]
2023-09-24_04:54:00.478148351, [4511, 75]
2023-09-24_04:54:00.478246979, [4195, 163]
2023-09-24_04:54:00.478345606, [4036, 318]
2023-09-24_04:54:00.478444234, [4378, 343]
2023-09-24_04:54:00.478542862, [4454, 202]
2023-09-24_04:54:00.478641490, [3901, 103]
2023-09-24_04:54:00.478740118, [3486, 284]
2023-09-24_04:54:00.478838746, [3730, 316]
2023-09-24_04:54:00.478937374, [4245, 295]
2023-09-24_04:54:00.479036002, [4783, 280]
2023-09-24_04:54:00.479134630, [5037, 331]
2023-09-24_04:54:00.479233258, [4382, 363]
2023-09-24_04:54:00.479331886, [3608, 298]
2023-09-24_04:54:00.479430514, [3275, 372]
2023-09-24_04:54:00.479529142, [3043, 475]
2023-09-24_04:54:00.479627770, [2796, 474]
2023-09-24_04:54:00.479726398, [2770, 401]
2023-09-24_04:54:00.479825026, [3449, 264]
2023-09-24_04:54:00.479923654, [4214, 308]
2023-09-24_04:54:00.480022282, [3720, 463]
2023-09-24_04:54:00.480120910, [2851, 433]
2023-09-24_04:54:00.480219538, [2735, 297]
2023-09-24_04:54:00.480318166, [2411, 88]
2023-09-24_04:54:00.480416794, [2353, 153]
2023-09-24_04:54:00.480515422, [2233, 542]
2023-09-24_04:54:00.480614050, [1956, 571]
2023-09-24_04:54:00.480712678, [1966, 348]
2023-09-24_04:54:00.480811305, [1975, 409]
2023-09-24_04:54:00.480909933, [2293, 361]
2023-09-24_04:54:00.481008561, [2164, 328]
2023-09-24_04:54:00.481107189, [1329, 233]
2023-09-24_04:54:00.481205817, [1295, 182]
2023-09-24_04:54:00.481304445, [1728, 334]
2023-09-24_04:54:00.481403073, [1548, 237]
2023-09-24_04:54:00.481501701, [1209, 156]
2023-09-24_04:54:00.481600329, [1226, 124]
2023-09-24_04:54:00.481698957, [1422, 86]
2023-09-24_04:54:00.481797585, [1042, 46]
2023-09-24_04:54:00.481896213, [932, 23]
2023-09-24_04:54:00.481994841, [1553, 82]
2023-09-24_04:54:00.482093469, [1953, 106]
2023-09-24_04:54:00.482192097, [1737, 73]
2023-09-24_04:54:00.482290725, [979, -27]
2023-09-24_04:54:00.482389353, [624, 52]
2023-09-24_04:54:00.482487981, [881, 249]
2023-09-24_04:54:00.482586609, [670, 278]
2023-09-24_04:54:00.482685237, [338, 223]
2023-09-24_04:54:00.482783865, [299, 164]
2023-09-24_04:54:00.482882493, [314, 90]
2023-09-24_04:54:00.482981121, [893, -98]
2023-09-24_04:54:00.483079749, [1339, -265]
2023-09-24_04:54:00.483178377, [1083, -266]
2023-09-24_04:54:00.483277004, [1202, -120]
2023-09-24_04:54:00.483375632, [1231, -138]
2023-09-24_04:54:00.483474260, [985, -9]
2023-09-24_04:54:00.483572888, [542, 25]
2023-09-24_04:54:00.483671516, [-23, -99]
2023-09-24_04:54:00.483770144, [-262, -55]
2023-09-24_04:54:00.483868772, [-360, -12]
2023-09-24_04:54:00.483967400, [-219, -38]
2023-09-24_04:54:00.484066028, [-35, -235]
2023-09-24_04:54:00.484164656, [187, -266]
2023-09-24_04:54:00.484263284, [699, -139]
2023-09-24_04:54:00.484361912, [959, -207]
2023-09-24_04:54:00.484460540, [483, -274]
2023-09-24_04:54:00.484559168, [-180, -203]
2023-09-24_04:54:00.484657796, [-289, -206]
2023-09-24_04:54:00.484756424, [31, -305]
2023-09-24_04:54:00.484855052, [502, -184]
2023-09-24_04:54:00.484953680, [460, -157]
2023-09-24_04:54:00.485052308, [-167, -201]
2023-09-24_04:54:00.485150936, [-810, -278]
2023-09-24_04:54:00.485249564, [-890, -124]
2023-09-24_04:54:00.485348192, [-477, 17]
2023-09-24_04:54:00.485446820, [-397, -148]
2023-09-24_04:54:00.485545448, [-667, -210]
2023-09-24_04:54:00.485644076, [-472, -265]
2023-09-24_04:54:00.485742703, [263, -210]
2023-09-24_04:54:00.485841331, [701, -111]
2023-09-24_04:54:00.485939959, [539, -255]
2023-09-24_04:54:00.486038587, [103, -337]
2023-09-24_04:54:00.486137215, [-146, -236]
2023-09-24_04:54:00.486235843, [-395, 44]
2023-09-24_04:54:00.486334471, [-657, 61]
2023-09-24_04:54:00.486433099, [-185, -122]
2023-09-24_04:54:00.486531727, [328, -150]
2023-09-24_04:54:00.486630355, [578, 51]
2023-09-24_04:54:00.486728983, [801, 401]
2023-09-24_04:54:00.486827611, [776, 291]
2023-09-24_04:54:00.486926239, [714, 42]
2023-09-24_04:54:00.487024867, [633, 227]
2023-09-24_04:54:00.487123495, [724, 268]
2023-09-24_04:54:00.487222123, [588, 155]
2023-09-24_04:54:00.487320751, [290, 253]
2023-09-24_04:54:00.487419379, [941, 203]
2023-09-24_04:54:00.487518007, [2070, 210]
2023-09-24_04:54:00.487616635, [2395, 313]
2023-09-24_04:54:00.487715263, [1631, 316]
2023-09-24_04:54:00.487813891, [299, 370]
2023-09-24_04:54:00.487912519, [-571, 342]
2023-09-24_04:54:00.488011147, [-293, 253]
2023-09-24_04:54:00.488109775, [662, 196]
2023-09-24_04:54:00.488208402, [1367, -3]
2023-09-24_04:54:00.488307030, [1295, -102]
2023-09-24_04:54:00.488405658, [1106, 41]
2023-09-24_04:54:00.488504286, [1100, 104]
2023-09-24_04:54:00.488602914, [1191, 153]
2023-09-24_04:54:00.488701542, [1274, 171]
2023-09-24_04:54:00.488800170, [1356, 74]
2023-09-24_04:54:00.488898798, [959, 254]
2023-09-24_04:54:00.488997426, [-4, 485]
2023-09-24_04:54:00.489096054, [-621, 283]
2023-09-24_04:54:00.489194682, [-199, 146]
2023-09-24_04:54:00.489293310, [797, 397]
2023-09-24_04:54:00.489391938, [1307, 387]
2023-09-24_04:54:00.489490566, [1210, 201]
2023-09-24_04:54:00.489589194, [899, 135]
2023-09-24_04:54:00.489687822, [1031, 300]
2023-09-24_04:54:00.489786450, [1241, 374]
2023-09-24_04:54:00.489885078, [837, 189]
2023-09-24_04:54:00.489983706, [-198, 41]
2023-09-24_04:54:00.490082334, [-1199, 40]
2023-09-24_04:54:00.490180962, [-1018, 99]
2023-09-24_04:54:00.490279590, [-311, 14]
2023-09-24_04:54:00.490378218, [-254, -182]
2023-09-24_04:54:00.490476846, [-750, -306]
2023-09-24_04:54:00.490575474, [-1320, -307]
2023-09-24_04:54:00.490674101, [-1483, -214]
2023-09-24_04:54:00.490772729, [-940, -138]
2023-09-24_04:54:00.490871357, [-421, -190]
2023-09-24_04:54:00.490969985, [-377, -206]
2023-09-24_04:54:00.491068613, [-526, -28]
2023-09-24_04:54:00.491167241, [-1129, 277]
2023-09-24_04:54:00.491265869, [-1937, 364]
2023-09-24_04:54:00.491364497, [-2387, 101]
2023-09-24_04:54:00.491463125, [-2486, -9]
2023-09-24_04:54:00.491561753, [-2270, 40]
2023-09-24_04:54:00.491660381, [-2067, -54]
2023-09-24_04:54:00.491759009, [-1692, -119]
2023-09-24_04:54:00.491857637, [-1282, -150]
2023-09-24_04:54:00.491956265, [-1353, -199]
2023-09-24_04:54:00.492054893, [-1716, -60]
2023-09-24_04:54:00.492153521, [-1842, 59]
2023-09-24_04:54:00.492252149, [-1639, 155]
2023-09-24_04:54:00.492350777, [-1554, 236]
2023-09-24_04:54:00.492449405, [-2145, 121]
2023-09-24_04:54:00.492548033, [-2770, -63]
