"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-310U3/DIA/BPM-01/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [1054, -21]
2023-09-24_04:54:00.466510251, [405, -387]
2023-09-24_04:54:00.466608879, [758, -469]
2023-09-24_04:54:00.466707507, [802, -351]
2023-09-24_04:54:00.466806135, [654, -214]
2023-09-24_04:54:00.466904763, [447, -235]
2023-09-24_04:54:00.467003391, [305, -367]
2023-09-24_04:54:00.467102019, [371, -429]
2023-09-24_04:54:00.467200647, [868, -319]
2023-09-24_04:54:00.467299275, [845, -255]
2023-09-24_04:54:00.467397903, [126, -196]
2023-09-24_04:54:00.467496531, [-474, -253]
2023-09-24_04:54:00.467595159, [-479, -433]
2023-09-24_04:54:00.467693787, [-279, -496]
2023-09-24_04:54:00.467792415, [-29, -448]
2023-09-24_04:54:00.467891043, [-20, -363]
2023-09-24_04:54:00.467989671, [-187, -477]
2023-09-24_04:54:00.468088299, [-10, -463]
2023-09-24_04:54:00.468186927, [711, -435]
2023-09-24_04:54:00.468285555, [1331, -397]
2023-09-24_04:54:00.468384182, [1185, -305]
2023-09-24_04:54:00.468482810, [974, -390]
2023-09-24_04:54:00.468581438, [1118, -272]
2023-09-24_04:54:00.468680066, [905, -285]
2023-09-24_04:54:00.468778694, [-83, -374]
2023-09-24_04:54:00.468877322, [-527, -398]
2023-09-24_04:54:00.468975950, [-392, -426]
2023-09-24_04:54:00.469074578, [-64, -380]
2023-09-24_04:54:00.469173206, [265, -576]
2023-09-24_04:54:00.469271834, [331, -839]
2023-09-24_04:54:00.469370462, [827, -751]
2023-09-24_04:54:00.469469090, [1071, -574]
2023-09-24_04:54:00.469567718, [510, -611]
2023-09-24_04:54:00.469666346, [116, -757]
2023-09-24_04:54:00.469764974, [458, -652]
2023-09-24_04:54:00.469863602, [486, -563]
2023-09-24_04:54:00.469962230, [-167, -676]
2023-09-24_04:54:00.470060858, [-760, -771]
2023-09-24_04:54:00.470159486, [-949, -847]
2023-09-24_04:54:00.470258114, [-514, -723]
2023-09-24_04:54:00.470356742, [137, -741]
2023-09-24_04:54:00.470455370, [582, -835]
2023-09-24_04:54:00.470553998, [711, -793]
2023-09-24_04:54:00.470652626, [538, -797]
2023-09-24_04:54:00.470751254, [-158, -518]
2023-09-24_04:54:00.470849881, [-643, -308]
2023-09-24_04:54:00.470948509, [-547, -322]
2023-09-24_04:54:00.471047137, [-236, -424]
2023-09-24_04:54:00.471145765, [-249, -622]
2023-09-24_04:54:00.471244393, [-220, -755]
2023-09-24_04:54:00.471343021, [215, -678]
2023-09-24_04:54:00.471441649, [-119, -485]
2023-09-24_04:54:00.471540277, [-807, -587]
2023-09-24_04:54:00.471638905, [-513, -751]
2023-09-24_04:54:00.471737533, [148, -764]
2023-09-24_04:54:00.471836161, [355, -672]
2023-09-24_04:54:00.471934789, [181, -631]
2023-09-24_04:54:00.472033417, [-339, -697]
2023-09-24_04:54:00.472132045, [-976, -768]
2023-09-24_04:54:00.472230673, [-1033, -755]
2023-09-24_04:54:00.472329301, [-487, -739]
2023-09-24_04:54:00.472427929, [-168, -815]
2023-09-24_04:54:00.472526557, [-634, -709]
2023-09-24_04:54:00.472625185, [-793, -481]
2023-09-24_04:54:00.472723813, [-221, -463]
2023-09-24_04:54:00.472822441, [233, -564]
2023-09-24_04:54:00.472921069, [589, -548]
2023-09-24_04:54:00.473019697, [650, -633]
2023-09-24_04:54:00.473118325, [344, -804]
2023-09-24_04:54:00.473216953, [5, -967]
2023-09-24_04:54:00.473315581, [-568, -977]
2023-09-24_04:54:00.473414208, [-1092, -863]
2023-09-24_04:54:00.473512836, [-980, -832]
2023-09-24_04:54:00.473611464, [-650, -670]
2023-09-24_04:54:00.473710092, [-223, -655]
2023-09-24_04:54:00.473808720, [-151, -802]
2023-09-24_04:54:00.473907348, [-568, -766]
2023-09-24_04:54:00.474005976, [-514, -749]
2023-09-24_04:54:00.474104604, [-70, -868]
2023-09-24_04:54:00.474203232, [206, -813]
2023-09-24_04:54:00.474301860, [267, -668]
2023-09-24_04:54:00.474400488, [201, -789]
2023-09-24_04:54:00.474499116, [128, -737]
2023-09-24_04:54:00.474597744, [-576, -642]
2023-09-24_04:54:00.474696372, [-1186, -665]
2023-09-24_04:54:00.474795000, [-617, -706]
2023-09-24_04:54:00.474893628, [-142, -866]
2023-09-24_04:54:00.474992256, [-461, -926]
2023-09-24_04:54:00.475090884, [-922, -1111]
2023-09-24_04:54:00.475189512, [-839, -1115]
2023-09-24_04:54:00.475288140, [-417, -819]
2023-09-24_04:54:00.475386768, [-234, -761]
2023-09-24_04:54:00.475485396, [-279, -907]
2023-09-24_04:54:00.475584024, [-436, -993]
2023-09-24_04:54:00.475682652, [-763, -946]
2023-09-24_04:54:00.475781280, [-652, -851]
2023-09-24_04:54:00.475879907, [-111, -786]
2023-09-24_04:54:00.475978535, [314, -752]
2023-09-24_04:54:00.476077163, [270, -742]
2023-09-24_04:54:00.476175791, [-561, -765]
2023-09-24_04:54:00.476274419, [-1632, -819]
2023-09-24_04:54:00.476373047, [-1806, -795]
2023-09-24_04:54:00.476471675, [-1011, -663]
2023-09-24_04:54:00.476570303, [-131, -708]
2023-09-24_04:54:00.476668931, [158, -783]
2023-09-24_04:54:00.476767559, [-142, -850]
2023-09-24_04:54:00.476866187, [64, -694]
2023-09-24_04:54:00.476964815, [576, -600]
2023-09-24_04:54:00.477063443, [39, -631]
2023-09-24_04:54:00.477162071, [-992, -627]
2023-09-24_04:54:00.477260699, [-1414, -666]
2023-09-24_04:54:00.477359327, [-1154, -734]
2023-09-24_04:54:00.477457955, [-396, -750]
2023-09-24_04:54:00.477556583, [176, -772]
2023-09-24_04:54:00.477655211, [138, -665]
2023-09-24_04:54:00.477753839, [227, -552]
2023-09-24_04:54:00.477852467, [-23, -454]
2023-09-24_04:54:00.477951095, [-215, -482]
2023-09-24_04:54:00.478049723, [446, -569]
2023-09-24_04:54:00.478148351, [798, -576]
2023-09-24_04:54:00.478246979, [419, -536]
2023-09-24_04:54:00.478345606, [17, -397]
2023-09-24_04:54:00.478444234, [107, -268]
2023-09-24_04:54:00.478542862, [404, -235]
2023-09-24_04:54:00.478641490, [97, -374]
2023-09-24_04:54:00.478740118, [-154, -585]
2023-09-24_04:54:00.478838746, [135, -581]
2023-09-24_04:54:00.478937374, [589, -438]
2023-09-24_04:54:00.479036002, [1256, -516]
2023-09-24_04:54:00.479134630, [1603, -628]
2023-09-24_04:54:00.479233258, [1075, -500]
2023-09-24_04:54:00.479331886, [281, -315]
2023-09-24_04:54:00.479430514, [102, -252]
2023-09-24_04:54:00.479529142, [186, -315]
2023-09-24_04:54:00.479627770, [-151, -281]
2023-09-24_04:54:00.479726398, [-175, -157]
2023-09-24_04:54:00.479825026, [504, -271]
2023-09-24_04:54:00.479923654, [1156, -305]
2023-09-24_04:54:00.480022282, [922, -246]
2023-09-24_04:54:00.480120910, [359, -380]
2023-09-24_04:54:00.480219538, [556, -464]
2023-09-24_04:54:00.480318166, [318, -405]
2023-09-24_04:54:00.480416794, [181, -255]
2023-09-24_04:54:00.480515422, [233, -252]
2023-09-24_04:54:00.480614050, [-57, -439]
2023-09-24_04:54:00.480712678, [-13, -414]
2023-09-24_04:54:00.480811305, [243, -387]
2023-09-24_04:54:00.480909933, [756, -281]
2023-09-24_04:54:00.481008561, [800, -264]
2023-09-24_04:54:00.481107189, [-27, -459]
2023-09-24_04:54:00.481205817, [2, -499]
2023-09-24_04:54:00.481304445, [644, -500]
2023-09-24_04:54:00.481403073, [570, -603]
2023-09-24_04:54:00.481501701, [65, -660]
2023-09-24_04:54:00.481600329, [-34, -726]
2023-09-24_04:54:00.481698957, [196, -615]
2023-09-24_04:54:00.481797585, [-86, -617]
2023-09-24_04:54:00.481896213, [-37, -486]
2023-09-24_04:54:00.481994841, [539, -252]
2023-09-24_04:54:00.482093469, [984, -476]
2023-09-24_04:54:00.482192097, [1000, -602]
2023-09-24_04:54:00.482290725, [209, -598]
2023-09-24_04:54:00.482389353, [-258, -560]
2023-09-24_04:54:00.482487981, [-182, -370]
2023-09-24_04:54:00.482586609, [-467, -181]
2023-09-24_04:54:00.482685237, [-615, -258]
2023-09-24_04:54:00.482783865, [-402, -345]
2023-09-24_04:54:00.482882493, [-291, -247]
2023-09-24_04:54:00.482981121, [67, -284]
2023-09-24_04:54:00.483079749, [444, -490]
2023-09-24_04:54:00.483178377, [314, -681]
2023-09-24_04:54:00.483277004, [377, -618]
2023-09-24_04:54:00.483375632, [514, -491]
2023-09-24_04:54:00.483474260, [442, -581]
2023-09-24_04:54:00.483572888, [187, -698]
2023-09-24_04:54:00.483671516, [-416, -581]
2023-09-24_04:54:00.483770144, [-699, -509]
2023-09-24_04:54:00.483868772, [-650, -544]
2023-09-24_04:54:00.483967400, [-509, -593]
2023-09-24_04:54:00.484066028, [-359, -630]
2023-09-24_04:54:00.484164656, [33, -638]
2023-09-24_04:54:00.484263284, [620, -575]
2023-09-24_04:54:00.484361912, [778, -566]
2023-09-24_04:54:00.484460540, [299, -670]
2023-09-24_04:54:00.484559168, [-240, -655]
2023-09-24_04:54:00.484657796, [45, -698]
2023-09-24_04:54:00.484756424, [629, -785]
2023-09-24_04:54:00.484855052, [989, -703]
2023-09-24_04:54:00.484953680, [775, -747]
2023-09-24_04:54:00.485052308, [16, -757]
2023-09-24_04:54:00.485150936, [-652, -653]
2023-09-24_04:54:00.485249564, [-716, -565]
2023-09-24_04:54:00.485348192, [-398, -554]
2023-09-24_04:54:00.485446820, [-353, -659]
2023-09-24_04:54:00.485545448, [-625, -776]
2023-09-24_04:54:00.485644076, [-272, -676]
2023-09-24_04:54:00.485742703, [537, -511]
2023-09-24_04:54:00.485841331, [845, -763]
2023-09-24_04:54:00.485939959, [720, -908]
2023-09-24_04:54:00.486038587, [250, -658]
2023-09-24_04:54:00.486137215, [-256, -637]
2023-09-24_04:54:00.486235843, [-532, -700]
2023-09-24_04:54:00.486334471, [-1034, -639]
2023-09-24_04:54:00.486433099, [-847, -598]
2023-09-24_04:54:00.486531727, [-77, -495]
2023-09-24_04:54:00.486630355, [233, -511]
2023-09-24_04:54:00.486728983, [263, -606]
2023-09-24_04:54:00.486827611, [100, -544]
2023-09-24_04:54:00.486926239, [-77, -580]
2023-09-24_04:54:00.487024867, [-87, -673]
2023-09-24_04:54:00.487123495, [-123, -647]
2023-09-24_04:54:00.487222123, [-555, -760]
2023-09-24_04:54:00.487320751, [-893, -690]
2023-09-24_04:54:00.487419379, [-220, -563]
2023-09-24_04:54:00.487518007, [996, -635]
2023-09-24_04:54:00.487616635, [1377, -634]
2023-09-24_04:54:00.487715263, [502, -602]
2023-09-24_04:54:00.487813891, [-907, -587]
2023-09-24_04:54:00.487912519, [-1644, -533]
2023-09-24_04:54:00.488011147, [-1384, -654]
2023-09-24_04:54:00.488109775, [-518, -767]
2023-09-24_04:54:00.488208402, [232, -577]
2023-09-24_04:54:00.488307030, [257, -480]
2023-09-24_04:54:00.488405658, [102, -550]
2023-09-24_04:54:00.488504286, [44, -560]
2023-09-24_04:54:00.488602914, [-64, -420]
2023-09-24_04:54:00.488701542, [-65, -186]
2023-09-24_04:54:00.488800170, [352, -212]
2023-09-24_04:54:00.488898798, [239, -177]
2023-09-24_04:54:00.488997426, [-691, -64]
2023-09-24_04:54:00.489096054, [-1317, -185]
2023-09-24_04:54:00.489194682, [-1011, -303]
2023-09-24_04:54:00.489293310, [11, -386]
2023-09-24_04:54:00.489391938, [437, -436]
2023-09-24_04:54:00.489490566, [316, -438]
2023-09-24_04:54:00.489589194, [306, -290]
2023-09-24_04:54:00.489687822, [563, -432]
2023-09-24_04:54:00.489786450, [759, -546]
2023-09-24_04:54:00.489885078, [490, -498]
2023-09-24_04:54:00.489983706, [-161, -545]
2023-09-24_04:54:00.490082334, [-882, -588]
2023-09-24_04:54:00.490180962, [-743, -416]
2023-09-24_04:54:00.490279590, [160, -204]
2023-09-24_04:54:00.490378218, [439, -300]
2023-09-24_04:54:00.490476846, [-148, -291]
2023-09-24_04:54:00.490575474, [-500, -130]
2023-09-24_04:54:00.490674101, [-223, -163]
2023-09-24_04:54:00.490772729, [303, -325]
2023-09-24_04:54:00.490871357, [717, -410]
2023-09-24_04:54:00.490969985, [877, -391]
2023-09-24_04:54:00.491068613, [771, -444]
2023-09-24_04:54:00.491167241, [168, -541]
2023-09-24_04:54:00.491265869, [-337, -561]
2023-09-24_04:54:00.491364497, [-574, -454]
2023-09-24_04:54:00.491463125, [-618, -328]
2023-09-24_04:54:00.491561753, [-551, -357]
2023-09-24_04:54:00.491660381, [-401, -579]
2023-09-24_04:54:00.491759009, [9, -764]
2023-09-24_04:54:00.491857637, [557, -525]
2023-09-24_04:54:00.491956265, [750, -404]
2023-09-24_04:54:00.492054893, [571, -682]
2023-09-24_04:54:00.492153521, [397, -801]
2023-09-24_04:54:00.492252149, [274, -737]
2023-09-24_04:54:00.492350777, [158, -594]
2023-09-24_04:54:00.492449405, [-223, -459]
2023-09-24_04:54:00.492548033, [-629, -513]
2023-09-24_04:54:00.492646661, [-665, -631]
2023-09-24_04:54:00.492745289, [-170, -644]
2023-09-24_04:54:00.492843917, [521, -555]
2023-09-24_04:54:00.492942545, [815, -553]
2023-09-24_04:54:00.493041173, [666, -522]
2023-09-24_04:54:00.493139801, [264, -432]
2023-09-24_04:54:00.493238428, [-96, -505]
2023-09-24_04:54:00.493337056, [83, -632]
2023-09-24_04:54:00.493435684, [213, -713]
2023-09-24_04:54:00.493534312, [80, -854]
2023-09-24_04:54:00.493632940, [48, -1100]
2023-09-24_04:54:00.493731568, [-240, -1037]
2023-09-24_04:54:00.493830196, [-700, -630]
2023-09-24_04:54:00.493928824, [-1007, -416]
2023-09-24_04:54:00.494027452, [-531, -422]
2023-09-24_04:54:00.494126080, [593, -524]
2023-09-24_04:54:00.494224708, [1319, -615]
2023-09-24_04:54:00.494323336, [1339, -549]
2023-09-24_04:54:00.494421964, [981, -357]
2023-09-24_04:54:00.494520592, [169, -277]
2023-09-24_04:54:00.494619220, [-862, -551]
2023-09-24_04:54:00.494717848, [-1029, -811]
2023-09-24_04:54:00.494816476, [-932, -914]
2023-09-24_04:54:00.494915104, [-1402, -789]
2023-09-24_04:54:00.495013732, [-1507, -737]
2023-09-24_04:54:00.495112360, [-508, -760]
2023-09-24_04:54:00.495210988, [668, -718]
2023-09-24_04:54:00.495309616, [966, -704]
2023-09-24_04:54:00.495408244, [430, -694]
2023-09-24_04:54:00.495506872, [58, -522]
2023-09-24_04:54:00.495605500, [-92, -529]
2023-09-24_04:54:00.495704127, [-677, -602]
2023-09-24_04:54:00.495802755, [-1308, -622]
2023-09-24_04:54:00.495901383, [-1612, -726]
2023-09-24_04:54:00.496000011, [-1714, -662]
2023-09-24_04:54:00.496098639, [-1224, -674]
2023-09-24_04:54:00.496197267, [-129, -750]
2023-09-24_04:54:00.496295895, [785, -690]
2023-09-24_04:54:00.496394523, [983, -750]
2023-09-24_04:54:00.496493151, [279, -819]
2023-09-24_04:54:00.496591779, [-307, -588]
2023-09-24_04:54:00.496690407, [-201, -460]
2023-09-24_04:54:00.496789035, [-223, -476]
2023-09-24_04:54:00.496887663, [-779, -508]
2023-09-24_04:54:00.496986291, [-1146, -631]
2023-09-24_04:54:00.497084919, [-1264, -871]
2023-09-24_04:54:00.497183547, [-1371, -915]
2023-09-24_04:54:00.497282175, [-1198, -765]
2023-09-24_04:54:00.497380803, [-668, -624]
2023-09-24_04:54:00.497479431, [280, -507]
2023-09-24_04:54:00.497578059, [685, -466]
2023-09-24_04:54:00.497676687, [557, -498]
2023-09-24_04:54:00.497775315, [558, -538]
2023-09-24_04:54:00.497873943, [74, -533]
2023-09-24_04:54:00.497972571, [-666, -575]
2023-09-24_04:54:00.498071199, [-1377, -556]
2023-09-24_04:54:00.498169826, [-1492, -696]
2023-09-24_04:54:00.498268454, [-334, -938]
2023-09-24_04:54:00.498367082, [326, -868]
2023-09-24_04:54:00.498465710, [-114, -631]
2023-09-24_04:54:00.498564338, [-505, -501]
2023-09-24_04:54:00.498662966, [-439, -572]
2023-09-24_04:54:00.498761594, [-42, -654]
2023-09-24_04:54:00.498860222, [32, -655]
2023-09-24_04:54:00.498958850, [79, -769]
2023-09-24_04:54:00.499057478, [111, -795]
2023-09-24_04:54:00.499156106, [-249, -489]
2023-09-24_04:54:00.499254734, [-291, -349]
2023-09-24_04:54:00.499353362, [386, -545]
2023-09-24_04:54:00.499451990, [1121, -645]
2023-09-24_04:54:00.499550618, [1425, -590]
2023-09-24_04:54:00.499649246, [1037, -456]
2023-09-24_04:54:00.499747874, [-265, -339]
2023-09-24_04:54:00.499846502, [-1381, -377]
2023-09-24_04:54:00.499945130, [-1302, -498]
2023-09-24_04:54:00.500043758, [-1052, -579]
2023-09-24_04:54:00.500142386, [-454, -658]
2023-09-24_04:54:00.500241014, [396, -640]
2023-09-24_04:54:00.500339642, [560, -495]
2023-09-24_04:54:00.500438270, [369, -338]
2023-09-24_04:54:00.500536898, [149, -225]
2023-09-24_04:54:00.500635525, [9, -284]
2023-09-24_04:54:00.500734153, [-109, -513]
2023-09-24_04:54:00.500832781, [-729, -625]
2023-09-24_04:54:00.500931409, [-1190, -640]
2023-09-24_04:54:00.501030037, [-1213, -604]
2023-09-24_04:54:00.501128665, [-979, -641]
2023-09-24_04:54:00.501227293, [-268, -624]
2023-09-24_04:54:00.501325921, [3, -529]
2023-09-24_04:54:00.501424549, [-414, -556]
2023-09-24_04:54:00.501523177, [-650, -585]
2023-09-24_04:54:00.501621805, [-102, -445]
2023-09-24_04:54:00.501720433, [108, -314]
2023-09-24_04:54:00.501819061, [-285, -352]
2023-09-24_04:54:00.501917689, [-59, -490]
2023-09-24_04:54:00.502016317, [526, -508]
2023-09-24_04:54:00.502114945, [358, -518]
2023-09-24_04:54:00.502213573, [-590, -564]
2023-09-24_04:54:00.502312201, [-1272, -673]
2023-09-24_04:54:00.502410829, [-1078, -776]
2023-09-24_04:54:00.502509457, [-681, -619]
2023-09-24_04:54:00.502608085, [-837, -600]
2023-09-24_04:54:00.502706713, [-428, -609]
2023-09-24_04:54:00.502805341, [547, -514]
2023-09-24_04:54:00.502903969, [401, -515]
2023-09-24_04:54:00.503002597, [-515, -522]
2023-09-24_04:54:00.503101224, [-464, -587]
2023-09-24_04:54:00.503199852, [114, -496]
2023-09-24_04:54:00.503298480, [226, -347]
2023-09-24_04:54:00.503397108, [-185, -412]
2023-09-24_04:54:00.503495736, [-420, -357]
2023-09-24_04:54:00.503594364, [5, -251]
2023-09-24_04:54:00.503692992, [293, -303]
2023-09-24_04:54:00.503791620, [206, -487]
2023-09-24_04:54:00.503890248, [238, -583]
2023-09-24_04:54:00.503988876, [-68, -404]
2023-09-24_04:54:00.504087504, [-138, -197]
2023-09-24_04:54:00.504186132, [322, -409]
2023-09-24_04:54:00.504284760, [508, -682]
2023-09-24_04:54:00.504383388, [568, -552]
2023-09-24_04:54:00.504482016, [279, -391]
2023-09-24_04:54:00.504580644, [-112, -451]
2023-09-24_04:54:00.504679272, [-132, -637]
2023-09-24_04:54:00.504777900, [170, -713]
2023-09-24_04:54:00.504876528, [290, -510]
2023-09-24_04:54:00.504975156, [-301, -343]
2023-09-24_04:54:00.505073784, [-780, -429]
2023-09-24_04:54:00.505172412, [-716, -482]
2023-09-24_04:54:00.505271040, [-377, -354]
2023-09-24_04:54:00.505369668, [110, -390]
2023-09-24_04:54:00.505468296, [419, -627]
2023-09-24_04:54:00.505566923, [749, -762]
2023-09-24_04:54:00.505665551, [1254, -718]
2023-09-24_04:54:00.505764179, [804, -460]
2023-09-24_04:54:00.505862807, [41, -362]
2023-09-24_04:54:00.505961435, [-171, -485]
2023-09-24_04:54:00.506060063, [-148, -651]
2023-09-24_04:54:00.506158691, [-19, -747]
2023-09-24_04:54:00.506257319, [-44, -669]
2023-09-24_04:54:00.506355947, [-252, -363]
2023-09-24_04:54:00.506454575, [-302, -320]
2023-09-24_04:54:00.506553203, [-182, -465]
2023-09-24_04:54:00.506651831, [304, -461]
2023-09-24_04:54:00.506750459, [674, -418]
2023-09-24_04:54:00.506849087, [800, -308]
2023-09-24_04:54:00.506947715, [694, -461]
2023-09-24_04:54:00.507046343, [115, -656]
2023-09-24_04:54:00.507144971, [-557, -637]
2023-09-24_04:54:00.507243599, [-445, -479]
2023-09-24_04:54:00.507342227, [-48, -398]
2023-09-24_04:54:00.507440855, [-323, -422]
2023-09-24_04:54:00.507539483, [-424, -471]
2023-09-24_04:54:00.507638111, [78, -548]
2023-09-24_04:54:00.507736739, [424, -618]
2023-09-24_04:54:00.507835367, [265, -628]
2023-09-24_04:54:00.507933995, [436, -692]
2023-09-24_04:54:00.508032622, [560, -652]
2023-09-24_04:54:00.508131250, [66, -678]
2023-09-24_04:54:00.508229878, [-326, -623]
2023-09-24_04:54:00.508328506, [205, -567]
2023-09-24_04:54:00.508427134, [485, -543]
2023-09-24_04:54:00.508525762, [-140, -404]
2023-09-24_04:54:00.508624390, [-284, -338]
2023-09-24_04:54:00.508723018, [-20, -354]
2023-09-24_04:54:00.508821646, [125, -401]
2023-09-24_04:54:00.508920274, [-46, -492]
2023-09-24_04:54:00.509018902, [-203, -609]
2023-09-24_04:54:00.509117530, [142, -672]
2023-09-24_04:54:00.509216158, [796, -604]
2023-09-24_04:54:00.509314786, [1050, -481]
2023-09-24_04:54:00.509413414, [376, -662]
2023-09-24_04:54:00.509512042, [-458, -880]
2023-09-24_04:54:00.509610670, [-564, -827]
2023-09-24_04:54:00.509709298, [21, -591]
2023-09-24_04:54:00.509807926, [282, -716]
2023-09-24_04:54:00.509906554, [-250, -913]
2023-09-24_04:54:00.510005182, [-813, -847]
2023-09-24_04:54:00.510103810, [-669, -815]
2023-09-24_04:54:00.510202438, [182, -719]
2023-09-24_04:54:00.510301066, [1115, -703]
2023-09-24_04:54:00.510399694, [1338, -836]
2023-09-24_04:54:00.510498321, [837, -835]
2023-09-24_04:54:00.510596949, [10, -892]
2023-09-24_04:54:00.510695577, [-686, -918]
2023-09-24_04:54:00.510794205, [-534, -868]
2023-09-24_04:54:00.510892833, [150, -855]
2023-09-24_04:54:00.510991461, [415, -902]
2023-09-24_04:54:00.511090089, [88, -967]
2023-09-24_04:54:00.511188717, [-58, -820]
2023-09-24_04:54:00.511287345, [46, -647]
2023-09-24_04:54:00.511385973, [53, -734]
2023-09-24_04:54:00.511484601, [141, -997]
2023-09-24_04:54:00.511583229, [319, -874]
2023-09-24_04:54:00.511681857, [396, -616]
2023-09-24_04:54:00.511780485, [-98, -474]
2023-09-24_04:54:00.511879113, [-491, -514]
2023-09-24_04:54:00.511977741, [-169, -620]
2023-09-24_04:54:00.512076369, [147, -714]
2023-09-24_04:54:00.512174997, [-303, -743]
2023-09-24_04:54:00.512273625, [-1376, -537]
2023-09-24_04:54:00.512372253, [-1348, -471]
2023-09-24_04:54:00.512470881, [-1, -650]
2023-09-24_04:54:00.512569509, [1045, -763]
2023-09-24_04:54:00.512668137, [1035, -838]
2023-09-24_04:54:00.512766765, [483, -744]
2023-09-24_04:54:00.512865393, [-212, -683]
2023-09-24_04:54:00.512964021, [-578, -712]
2023-09-24_04:54:00.513062648, [-455, -663]
2023-09-24_04:54:00.513161276, [-365, -743]
2023-09-24_04:54:00.513259904, [-688, -695]
2023-09-24_04:54:00.513358532, [-782, -564]
2023-09-24_04:54:00.513457160, [-378, -553]
2023-09-24_04:54:00.513555788, [-293, -598]
2023-09-24_04:54:00.513654416, [-776, -682]
2023-09-24_04:54:00.513753044, [-1142, -626]
2023-09-24_04:54:00.513851672, [-1371, -603]
2023-09-24_04:54:00.513950300, [-1453, -628]
2023-09-24_04:54:00.514048928, [-511, -604]
2023-09-24_04:54:00.514147556, [840, -681]
2023-09-24_04:54:00.514246184, [983, -704]
2023-09-24_04:54:00.514344812, [-264, -763]
2023-09-24_04:54:00.514443440, [-1145, -776]
2023-09-24_04:54:00.514542068, [-1605, -895]
2023-09-24_04:54:00.514640696, [-1949, -1044]
2023-09-24_04:54:00.514739324, [-1586, -797]
2023-09-24_04:54:00.514837952, [-680, -652]
2023-09-24_04:54:00.514936580, [4, -839]
2023-09-24_04:54:00.515035208, [15, -819]
2023-09-24_04:54:00.515133836, [73, -761]
2023-09-24_04:54:00.515232464, [169, -803]
2023-09-24_04:54:00.515331092, [-267, -836]
2023-09-24_04:54:00.515429720, [-1206, -814]
2023-09-24_04:54:00.515528347, [-2153, -654]
2023-09-24_04:54:00.515626975, [-2624, -678]
2023-09-24_04:54:00.515725603, [-2369, -799]
2023-09-24_04:54:00.515824231, [-1060, -787]
2023-09-24_04:54:00.515922859, [366, -928]
2023-09-24_04:54:00.516021487, [624, -963]
2023-09-24_04:54:00.516120115, [218, -898]
2023-09-24_04:54:00.516218743, [-32, -877]
2023-09-24_04:54:00.516317371, [-304, -710]
2023-09-24_04:54:00.516415999, [-949, -702]
2023-09-24_04:54:00.516514627, [-1957, -935]
2023-09-24_04:54:00.516613255, [-2020, -1009]
2023-09-24_04:54:00.516711883, [-1232, -1047]
2023-09-24_04:54:00.516810511, [-160, -897]
2023-09-24_04:54:00.516909139, [895, -687]
2023-09-24_04:54:00.517007767, [1089, -691]
2023-09-24_04:54:00.517106395, [408, -670]
2023-09-24_04:54:00.517205023, [-144, -703]
2023-09-24_04:54:00.517303651, [141, -855]
2023-09-24_04:54:00.517402279, [396, -813]
2023-09-24_04:54:00.517500907, [-315, -755]
2023-09-24_04:54:00.517599535, [-1207, -731]
2023-09-24_04:54:00.517698163, [-1176, -715]
2023-09-24_04:54:00.517796791, [-306, -780]
2023-09-24_04:54:00.517895419, [438, -854]
2023-09-24_04:54:00.517994046, [370, -921]
2023-09-24_04:54:00.518092674, [521, -909]
2023-09-24_04:54:00.518191302, [786, -894]
2023-09-24_04:54:00.518289930, [178, -940]
2023-09-24_04:54:00.518388558, [-308, -1038]
2023-09-24_04:54:00.518487186, [-13, -1041]
2023-09-24_04:54:00.518585814, [545, -1003]
2023-09-24_04:54:00.518684442, [889, -1052]
2023-09-24_04:54:00.518783070, [526, -959]
2023-09-24_04:54:00.518881698, [-151, -684]
2023-09-24_04:54:00.518980326, [-923, -601]
2023-09-24_04:54:00.519078954, [-1081, -837]
2023-09-24_04:54:00.519177582, [334, -986]
2023-09-24_04:54:00.519276210, [1194, -818]
2023-09-24_04:54:00.519374838, [493, -815]
2023-09-24_04:54:00.519473466, [12, -947]
2023-09-24_04:54:00.519572094, [137, -920]
2023-09-24_04:54:00.519670722, [455, -743]
2023-09-24_04:54:00.519769350, [891, -540]
2023-09-24_04:54:00.519867978, [1417, -694]
2023-09-24_04:54:00.519966606, [1016, -856]
2023-09-24_04:54:00.520065234, [-51, -701]
2023-09-24_04:54:00.520163862, [-664, -612]
2023-09-24_04:54:00.520262490, [-744, -534]
2023-09-24_04:54:00.520361118, [-343, -378]
2023-09-24_04:54:00.520459745, [256, -367]
2023-09-24_04:54:00.520558373, [970, -345]
2023-09-24_04:54:00.520657001, [1154, -460]
2023-09-24_04:54:00.520755629, [495, -637]
2023-09-24_04:54:00.520854257, [18, -661]
2023-09-24_04:54:00.520952885, [110, -522]
2023-09-24_04:54:00.521051513, [260, -427]
2023-09-24_04:54:00.521150141, [496, -586]
2023-09-24_04:54:00.521248769, [301, -658]
2023-09-24_04:54:00.521347397, [-406, -425]
2023-09-24_04:54:00.521446025, [-508, -402]
2023-09-24_04:54:00.521544653, [-183, -470]
2023-09-24_04:54:00.521643281, [-70, -523]
2023-09-24_04:54:00.521741909, [22, -558]
2023-09-24_04:54:00.521840537, [507, -406]
2023-09-24_04:54:00.521939165, [1198, -303]
2023-09-24_04:54:00.522037793, [1004, -248]
