"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-305U3/DIA/BPM-02/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [930, -108]
2023-09-24_04:54:00.529533518, [-332, -217]
2023-09-24_04:54:00.529632146, [213, -151]
2023-09-24_04:54:00.529730774, [582, -57]
2023-09-24_04:54:00.529829402, [845, -165]
2023-09-24_04:54:00.529928030, [640, -2]
2023-09-24_04:54:00.530026658, [342, 200]
2023-09-24_04:54:00.530125286, [238, 104]
2023-09-24_04:54:00.530223914, [496, 13]
2023-09-24_04:54:00.530322541, [1044, -129]
2023-09-24_04:54:00.530421169, [1053, -73]
2023-09-24_04:54:00.530519797, [229, -93]
2023-09-24_04:54:00.530618425, [-395, -161]
2023-09-24_04:54:00.530717053, [-251, -125]
2023-09-24_04:54:00.530815681, [-10, -72]
2023-09-24_04:54:00.530914309, [-46, -31]
2023-09-24_04:54:00.531012937, [-63, -127]
2023-09-24_04:54:00.531111565, [187, -161]
2023-09-24_04:54:00.531210193, [358, -175]
2023-09-24_04:54:00.531308821, [497, -224]
2023-09-24_04:54:00.531407449, [585, -398]
2023-09-24_04:54:00.531506077, [618, -524]
2023-09-24_04:54:00.531604705, [533, -260]
2023-09-24_04:54:00.531703333, [135, -125]
2023-09-24_04:54:00.531801961, [-789, -236]
2023-09-24_04:54:00.531900589, [-1309, -238]
2023-09-24_04:54:00.531999217, [-937, -182]
2023-09-24_04:54:00.532097845, [-607, -114]
2023-09-24_04:54:00.532196473, [-658, -172]
2023-09-24_04:54:00.532295101, [-497, -236]
2023-09-24_04:54:00.532393729, [207, -337]
2023-09-24_04:54:00.532492357, [385, -459]
2023-09-24_04:54:00.532590985, [-208, -348]
2023-09-24_04:54:00.532689613, [-445, -217]
2023-09-24_04:54:00.532788241, [-453, -87]
2023-09-24_04:54:00.532886868, [-469, -67]
2023-09-24_04:54:00.532985496, [-352, -111]
2023-09-24_04:54:00.533084124, [-128, -161]
2023-09-24_04:54:00.533182752, [206, -37]
2023-09-24_04:54:00.533281380, [313, -35]
2023-09-24_04:54:00.533380008, [-295, -326]
2023-09-24_04:54:00.533478636, [-973, -538]
2023-09-24_04:54:00.533577264, [-1141, -332]
2023-09-24_04:54:00.533675892, [-858, -11]
2023-09-24_04:54:00.533774520, [-797, 34]
2023-09-24_04:54:00.533873148, [-819, 7]
2023-09-24_04:54:00.533971776, [-409, 42]
2023-09-24_04:54:00.534070404, [295, -18]
2023-09-24_04:54:00.534169032, [443, -280]
2023-09-24_04:54:00.534267660, [-211, -224]
2023-09-24_04:54:00.534366288, [-732, -19]
2023-09-24_04:54:00.534464916, [-697, -16]
2023-09-24_04:54:00.534563544, [-1058, 33]
2023-09-24_04:54:00.534662172, [-1619, 144]
2023-09-24_04:54:00.534760800, [-1258, -46]
2023-09-24_04:54:00.534859428, [-697, -252]
2023-09-24_04:54:00.534958056, [-595, -161]
2023-09-24_04:54:00.535056684, [-873, -138]
2023-09-24_04:54:00.535155312, [-838, -257]
2023-09-24_04:54:00.535253940, [-470, -176]
2023-09-24_04:54:00.535352567, [-75, 1]
2023-09-24_04:54:00.535451195, [371, 31]
2023-09-24_04:54:00.535549823, [147, -84]
2023-09-24_04:54:00.535648451, [-48, -186]
2023-09-24_04:54:00.535747079, [-444, -92]
2023-09-24_04:54:00.535845707, [-1663, 57]
2023-09-24_04:54:00.535944335, [-1940, 216]
2023-09-24_04:54:00.536042963, [-701, 102]
2023-09-24_04:54:00.536141591, [383, -93]
2023-09-24_04:54:00.536240219, [201, -249]
2023-09-24_04:54:00.536338847, [-382, -311]
2023-09-24_04:54:00.536437475, [-540, -425]
2023-09-24_04:54:00.536536103, [-162, -450]
2023-09-24_04:54:00.536634731, [454, -314]
2023-09-24_04:54:00.536733359, [632, -149]
2023-09-24_04:54:00.536831987, [111, 26]
2023-09-24_04:54:00.536930615, [-534, -34]
2023-09-24_04:54:00.537029243, [-762, -101]
2023-09-24_04:54:00.537127871, [-237, -77]
2023-09-24_04:54:00.537226499, [317, -112]
2023-09-24_04:54:00.537325127, [367, 13]
2023-09-24_04:54:00.537423755, [-19, 218]
2023-09-24_04:54:00.537522383, [-100, 193]
2023-09-24_04:54:00.537621011, [431, 132]
2023-09-24_04:54:00.537719639, [1029, -52]
2023-09-24_04:54:00.537818266, [1031, -49]
2023-09-24_04:54:00.537916894, [232, -44]
2023-09-24_04:54:00.538015522, [-408, -78]
2023-09-24_04:54:00.538114150, [-31, 12]
2023-09-24_04:54:00.538212778, [418, 27]
2023-09-24_04:54:00.538311406, [43, 143]
2023-09-24_04:54:00.538410034, [-77, 192]
2023-09-24_04:54:00.538508662, [645, 120]
2023-09-24_04:54:00.538607290, [814, -24]
2023-09-24_04:54:00.538705918, [283, -203]
2023-09-24_04:54:00.538804546, [139, -56]
2023-09-24_04:54:00.538903174, [695, 133]
2023-09-24_04:54:00.539001802, [1130, 90]
2023-09-24_04:54:00.539100430, [1216, 29]
2023-09-24_04:54:00.539199058, [1093, 61]
2023-09-24_04:54:00.539297686, [590, 55]
2023-09-24_04:54:00.539396314, [-104, 35]
2023-09-24_04:54:00.539494942, [-339, -17]
2023-09-24_04:54:00.539593570, [-267, -145]
2023-09-24_04:54:00.539692198, [-141, -82]
2023-09-24_04:54:00.539790826, [350, 61]
2023-09-24_04:54:00.539889454, [417, 47]
2023-09-24_04:54:00.539988082, [-175, -71]
2023-09-24_04:54:00.540086710, [-330, -6]
2023-09-24_04:54:00.540185338, [651, -58]
2023-09-24_04:54:00.540283965, [1617, -177]
2023-09-24_04:54:00.540382593, [1278, -97]
2023-09-24_04:54:00.540481221, [130, 18]
2023-09-24_04:54:00.540579849, [-599, -92]
2023-09-24_04:54:00.540678477, [-857, -179]
2023-09-24_04:54:00.540777105, [-537, 11]
2023-09-24_04:54:00.540875733, [442, 118]
2023-09-24_04:54:00.540974361, [672, 87]
2023-09-24_04:54:00.541072989, [335, -74]
2023-09-24_04:54:00.541171617, [170, -283]
2023-09-24_04:54:00.541270245, [170, -363]
2023-09-24_04:54:00.541368873, [205, -283]
2023-09-24_04:54:00.541467501, [148, -184]
2023-09-24_04:54:00.541566129, [-58, -47]
2023-09-24_04:54:00.541664757, [-473, 177]
2023-09-24_04:54:00.541763385, [-574, 187]
2023-09-24_04:54:00.541862013, [-135, -13]
2023-09-24_04:54:00.541960641, [169, -96]
2023-09-24_04:54:00.542059269, [335, -126]
2023-09-24_04:54:00.542157897, [382, -63]
2023-09-24_04:54:00.542256525, [136, 73]
2023-09-24_04:54:00.542355153, [-460, 1]
2023-09-24_04:54:00.542453781, [-1463, 26]
2023-09-24_04:54:00.542552409, [-1725, 14]
2023-09-24_04:54:00.542651037, [-1095, 32]
2023-09-24_04:54:00.542749664, [-507, 12]
2023-09-24_04:54:00.542848292, [-113, -123]
2023-09-24_04:54:00.542946920, [274, -135]
2023-09-24_04:54:00.543045548, [442, -24]
2023-09-24_04:54:00.543144176, [343, 51]
2023-09-24_04:54:00.543242804, [59, 43]
2023-09-24_04:54:00.543341432, [-608, -82]
2023-09-24_04:54:00.543440060, [-1265, -65]
2023-09-24_04:54:00.543538688, [-1427, 108]
2023-09-24_04:54:00.543637316, [-1413, 50]
2023-09-24_04:54:00.543735944, [-1505, 23]
2023-09-24_04:54:00.543834572, [-1016, 43]
2023-09-24_04:54:00.543933200, [402, 98]
2023-09-24_04:54:00.544031828, [554, 163]
2023-09-24_04:54:00.544130456, [-313, 47]
2023-09-24_04:54:00.544229084, [-325, -24]
2023-09-24_04:54:00.544327712, [119, 170]
2023-09-24_04:54:00.544426340, [-411, 221]
2023-09-24_04:54:00.544524968, [-1674, 120]
2023-09-24_04:54:00.544623596, [-1793, 148]
2023-09-24_04:54:00.544722224, [-1110, 72]
2023-09-24_04:54:00.544820852, [-713, -128]
2023-09-24_04:54:00.544919480, [-873, 18]
2023-09-24_04:54:00.545018108, [-975, 121]
2023-09-24_04:54:00.545116736, [-1049, 80]
2023-09-24_04:54:00.545215363, [-1029, 81]
2023-09-24_04:54:00.545313991, [-568, 216]
2023-09-24_04:54:00.545412619, [13, 286]
2023-09-24_04:54:00.545511247, [210, 145]
2023-09-24_04:54:00.545609875, [-507, 113]
2023-09-24_04:54:00.545708503, [-1138, 185]
2023-09-24_04:54:00.545807131, [-1396, 26]
2023-09-24_04:54:00.545905759, [-1631, -50]
2023-09-24_04:54:00.546004387, [-1503, 135]
2023-09-24_04:54:00.546103015, [-1024, 187]
2023-09-24_04:54:00.546201643, [-420, 63]
2023-09-24_04:54:00.546300271, [-241, -156]
2023-09-24_04:54:00.546398899, [-459, -96]
2023-09-24_04:54:00.546497527, [-970, 213]
2023-09-24_04:54:00.546596155, [-854, 218]
2023-09-24_04:54:00.546694783, [-334, 75]
2023-09-24_04:54:00.546793411, [-685, 24]
2023-09-24_04:54:00.546892039, [-1227, -39]
2023-09-24_04:54:00.546990667, [-1247, -78]
2023-09-24_04:54:00.547089295, [-572, -129]
2023-09-24_04:54:00.547187923, [168, -195]
2023-09-24_04:54:00.547286551, [325, -57]
2023-09-24_04:54:00.547385179, [360, -11]
2023-09-24_04:54:00.547483807, [220, -96]
2023-09-24_04:54:00.547582435, [-263, -145]
2023-09-24_04:54:00.547681062, [-720, -43]
2023-09-24_04:54:00.547779690, [-731, 14]
2023-09-24_04:54:00.547878318, [-571, -54]
2023-09-24_04:54:00.547976946, [-413, -35]
2023-09-24_04:54:00.548075574, [-569, 30]
2023-09-24_04:54:00.548174202, [-889, -66]
2023-09-24_04:54:00.548272830, [-517, -173]
2023-09-24_04:54:00.548371458, [302, -89]
2023-09-24_04:54:00.548470086, [770, -159]
2023-09-24_04:54:00.548568714, [413, -337]
2023-09-24_04:54:00.548667342, [-116, -350]
2023-09-24_04:54:00.548765970, [-350, -234]
2023-09-24_04:54:00.548864598, [-652, -58]
2023-09-24_04:54:00.548963226, [-1002, -4]
2023-09-24_04:54:00.549061854, [-1140, -2]
2023-09-24_04:54:00.549160482, [-1007, 29]
2023-09-24_04:54:00.549259110, [-758, -156]
2023-09-24_04:54:00.549357738, [-333, -268]
2023-09-24_04:54:00.549456366, [-149, -192]
2023-09-24_04:54:00.549554994, [50, -37]
2023-09-24_04:54:00.549653622, [507, 15]
2023-09-24_04:54:00.549752250, [726, -45]
2023-09-24_04:54:00.549850878, [572, -174]
2023-09-24_04:54:00.549949506, [-41, -241]
2023-09-24_04:54:00.550048134, [-1046, -107]
2023-09-24_04:54:00.550146761, [-1553, 42]
2023-09-24_04:54:00.550245389, [-1307, 100]
2023-09-24_04:54:00.550344017, [-1109, 154]
2023-09-24_04:54:00.550442645, [-862, 149]
2023-09-24_04:54:00.550541273, [-96, -49]
2023-09-24_04:54:00.550639901, [256, -186]
2023-09-24_04:54:00.550738529, [238, 11]
2023-09-24_04:54:00.550837157, [340, -30]
2023-09-24_04:54:00.550935785, [-249, -228]
2023-09-24_04:54:00.551034413, [-827, -186]
2023-09-24_04:54:00.551133041, [-924, -164]
2023-09-24_04:54:00.551231669, [-1077, -129]
2023-09-24_04:54:00.551330297, [-1255, -149]
2023-09-24_04:54:00.551428925, [-1210, -198]
2023-09-24_04:54:00.551527553, [-768, -200]
2023-09-24_04:54:00.551626181, [-359, -216]
2023-09-24_04:54:00.551724809, [-874, -175]
2023-09-24_04:54:00.551823437, [-1305, -163]
2023-09-24_04:54:00.551922065, [-703, -214]
2023-09-24_04:54:00.552020693, [-310, -185]
2023-09-24_04:54:00.552119321, [-315, -202]
2023-09-24_04:54:00.552217949, [-435, -205]
2023-09-24_04:54:00.552316577, [-74, -193]
2023-09-24_04:54:00.552415205, [185, -143]
2023-09-24_04:54:00.552513833, [-611, -12]
2023-09-24_04:54:00.552612461, [-1324, -57]
2023-09-24_04:54:00.552711088, [-1106, -91]
2023-09-24_04:54:00.552809716, [-795, -2]
2023-09-24_04:54:00.552908344, [-1175, 64]
2023-09-24_04:54:00.553006972, [-1253, -19]
2023-09-24_04:54:00.553105600, [-686, -166]
2023-09-24_04:54:00.553204228, [122, -75]
2023-09-24_04:54:00.553302856, [611, 65]
2023-09-24_04:54:00.553401484, [218, 172]
2023-09-24_04:54:00.553500112, [-581, 138]
2023-09-24_04:54:00.553598740, [-1266, -67]
2023-09-24_04:54:00.553697368, [-1927, 50]
2023-09-24_04:54:00.553795996, [-2693, 220]
2023-09-24_04:54:00.553894624, [-2485, 139]
2023-09-24_04:54:00.553993252, [-795, 85]
2023-09-24_04:54:00.554091880, [912, 36]
2023-09-24_04:54:00.554190508, [1544, 4]
2023-09-24_04:54:00.554289136, [848, 136]
2023-09-24_04:54:00.554387764, [-176, 215]
2023-09-24_04:54:00.554486392, [-905, 174]
2023-09-24_04:54:00.554585020, [-1332, -40]
2023-09-24_04:54:00.554683648, [-1457, -286]
2023-09-24_04:54:00.554782276, [-1188, -318]
2023-09-24_04:54:00.554880904, [-652, -319]
2023-09-24_04:54:00.554979532, [-151, -124]
2023-09-24_04:54:00.555078160, [266, -163]
2023-09-24_04:54:00.555176787, [171, -166]
2023-09-24_04:54:00.555275415, [-113, 133]
2023-09-24_04:54:00.555374043, [-156, 197]
2023-09-24_04:54:00.555472671, [-19, 70]
2023-09-24_04:54:00.555571299, [31, -60]
2023-09-24_04:54:00.555669927, [-596, -78]
2023-09-24_04:54:00.555768555, [-1008, -20]
2023-09-24_04:54:00.555867183, [-859, -28]
2023-09-24_04:54:00.555965811, [-380, -165]
2023-09-24_04:54:00.556064439, [-578, -263]
2023-09-24_04:54:00.556163067, [-1425, -262]
2023-09-24_04:54:00.556261695, [-976, -344]
2023-09-24_04:54:00.556360323, [253, -393]
2023-09-24_04:54:00.556458951, [1030, -319]
2023-09-24_04:54:00.556557579, [1213, -220]
2023-09-24_04:54:00.556656207, [677, -248]
2023-09-24_04:54:00.556754835, [-241, -188]
2023-09-24_04:54:00.556853463, [-503, 119]
2023-09-24_04:54:00.556952091, [-319, -83]
2023-09-24_04:54:00.557050719, [-386, -122]
2023-09-24_04:54:00.557149347, [-206, 80]
2023-09-24_04:54:00.557247975, [285, -88]
2023-09-24_04:54:00.557346603, [236, -329]
2023-09-24_04:54:00.557445231, [-200, -502]
2023-09-24_04:54:00.557543859, [164, -380]
2023-09-24_04:54:00.557642486, [1047, -387]
2023-09-24_04:54:00.557741114, [1362, -331]
2023-09-24_04:54:00.557839742, [1151, -121]
2023-09-24_04:54:00.557938370, [718, -209]
2023-09-24_04:54:00.558036998, [117, -355]
2023-09-24_04:54:00.558135626, [-371, -252]
2023-09-24_04:54:00.558234254, [-432, -223]
2023-09-24_04:54:00.558332882, [-123, -327]
2023-09-24_04:54:00.558431510, [337, -562]
2023-09-24_04:54:00.558530138, [1095, -412]
2023-09-24_04:54:00.558628766, [1522, -22]
2023-09-24_04:54:00.558727394, [1260, -24]
2023-09-24_04:54:00.558826022, [716, -188]
2023-09-24_04:54:00.558924650, [445, -236]
2023-09-24_04:54:00.559023278, [388, -208]
2023-09-24_04:54:00.559121906, [299, -279]
2023-09-24_04:54:00.559220534, [430, -317]
2023-09-24_04:54:00.559319162, [879, -373]
2023-09-24_04:54:00.559417790, [1335, -302]
2023-09-24_04:54:00.559516418, [1428, -184]
2023-09-24_04:54:00.559615046, [802, -164]
2023-09-24_04:54:00.559713674, [-66, -143]
2023-09-24_04:54:00.559812302, [-702, -88]
2023-09-24_04:54:00.559910930, [-665, -17]
2023-09-24_04:54:00.560009558, [202, 67]
2023-09-24_04:54:00.560108185, [680, 120]
2023-09-24_04:54:00.560206813, [598, 195]
2023-09-24_04:54:00.560305441, [420, 190]
2023-09-24_04:54:00.560404069, [636, -18]
2023-09-24_04:54:00.560502697, [1031, -121]
2023-09-24_04:54:00.560601325, [542, -24]
2023-09-24_04:54:00.560699953, [-96, 29]
2023-09-24_04:54:00.560798581, [-210, -79]
2023-09-24_04:54:00.560897209, [-105, -39]
2023-09-24_04:54:00.560995837, [-12, -54]
2023-09-24_04:54:00.561094465, [-394, -2]
2023-09-24_04:54:00.561193093, [-1039, -36]
2023-09-24_04:54:00.561291721, [-1412, -1]
2023-09-24_04:54:00.561390349, [-967, 186]
2023-09-24_04:54:00.561488977, [80, 66]
2023-09-24_04:54:00.561587605, [557, -12]
2023-09-24_04:54:00.561686233, [708, 52]
2023-09-24_04:54:00.561784861, [1159, 60]
2023-09-24_04:54:00.561883489, [813, -200]
2023-09-24_04:54:00.561982117, [-211, -62]
2023-09-24_04:54:00.562080745, [-899, 159]
2023-09-24_04:54:00.562179373, [-1082, 122]
2023-09-24_04:54:00.562278001, [-977, 44]
2023-09-24_04:54:00.562376629, [-881, -44]
2023-09-24_04:54:00.562475257, [-897, -118]
2023-09-24_04:54:00.562573884, [-765, -165]
2023-09-24_04:54:00.562672512, [-324, -83]
2023-09-24_04:54:00.562771140, [118, 63]
2023-09-24_04:54:00.562869768, [588, 26]
2023-09-24_04:54:00.562968396, [781, -164]
2023-09-24_04:54:00.563067024, [201, -37]
2023-09-24_04:54:00.563165652, [-1095, 8]
2023-09-24_04:54:00.563264280, [-1962, -175]
2023-09-24_04:54:00.563362908, [-1921, -223]
2023-09-24_04:54:00.563461536, [-1311, -98]
2023-09-24_04:54:00.563560164, [-670, -117]
2023-09-24_04:54:00.563658792, [-647, -119]
2023-09-24_04:54:00.563757420, [-536, 0]
2023-09-24_04:54:00.563856048, [-370, -56]
2023-09-24_04:54:00.563954676, [-456, -21]
2023-09-24_04:54:00.564053304, [-227, 47]
2023-09-24_04:54:00.564151932, [1, 35]
2023-09-24_04:54:00.564250560, [-141, 33]
2023-09-24_04:54:00.564349188, [-756, 6]
2023-09-24_04:54:00.564447816, [-1004, 14]
2023-09-24_04:54:00.564546444, [-807, -24]
2023-09-24_04:54:00.564645072, [-1123, 59]
2023-09-24_04:54:00.564743700, [-955, 4]
2023-09-24_04:54:00.564842328, [-21, -7]
2023-09-24_04:54:00.564940956, [687, 121]
2023-09-24_04:54:00.565039583, [307, 116]
2023-09-24_04:54:00.565138211, [-685, 96]
2023-09-24_04:54:00.565236839, [-1017, -8]
2023-09-24_04:54:00.565335467, [-1021, -77]
2023-09-24_04:54:00.565434095, [-1150, -14]
2023-09-24_04:54:00.565532723, [-1046, -49]
2023-09-24_04:54:00.565631351, [-755, -65]
2023-09-24_04:54:00.565729979, [-261, -3]
2023-09-24_04:54:00.565828607, [282, -27]
2023-09-24_04:54:00.565927235, [61, -14]
2023-09-24_04:54:00.566025863, [-389, -50]
2023-09-24_04:54:00.566124491, [-844, -102]
2023-09-24_04:54:00.566223119, [-1337, -41]
2023-09-24_04:54:00.566321747, [-1325, 66]
2023-09-24_04:54:00.566420375, [-829, 86]
2023-09-24_04:54:00.566519003, [-45, 273]
2023-09-24_04:54:00.566617631, [538, 382]
2023-09-24_04:54:00.566716259, [260, 179]
2023-09-24_04:54:00.566814887, [-203, 21]
2023-09-24_04:54:00.566913515, [-509, -201]
2023-09-24_04:54:00.567012143, [-1211, -154]
2023-09-24_04:54:00.567110771, [-1151, 100]
2023-09-24_04:54:00.567209399, [-50, -74]
2023-09-24_04:54:00.567308027, [678, -414]
2023-09-24_04:54:00.567406655, [261, -438]
2023-09-24_04:54:00.567505282, [-777, -290]
2023-09-24_04:54:00.567603910, [-936, -186]
2023-09-24_04:54:00.567702538, [-326, -213]
2023-09-24_04:54:00.567801166, [154, -231]
2023-09-24_04:54:00.567899794, [68, -359]
2023-09-24_04:54:00.567998422, [174, -358]
2023-09-24_04:54:00.568097050, [1172, -180]
2023-09-24_04:54:00.568195678, [1434, -113]
2023-09-24_04:54:00.568294306, [694, -151]
2023-09-24_04:54:00.568392934, [122, -226]
2023-09-24_04:54:00.568491562, [114, 67]
2023-09-24_04:54:00.568590190, [158, 149]
2023-09-24_04:54:00.568688818, [-293, -125]
2023-09-24_04:54:00.568787446, [-431, -223]
2023-09-24_04:54:00.568886074, [-288, -142]
2023-09-24_04:54:00.568984702, [273, -49]
2023-09-24_04:54:00.569083330, [997, 6]
2023-09-24_04:54:00.569181958, [945, -26]
2023-09-24_04:54:00.569280586, [671, -156]
2023-09-24_04:54:00.569379214, [523, -136]
2023-09-24_04:54:00.569477842, [108, -124]
2023-09-24_04:54:00.569576470, [-95, -129]
2023-09-24_04:54:00.569675098, [164, -146]
2023-09-24_04:54:00.569773726, [-167, 43]
2023-09-24_04:54:00.569872354, [-420, 196]
2023-09-24_04:54:00.569970982, [-335, -30]
2023-09-24_04:54:00.570069609, [-81, -20]
2023-09-24_04:54:00.570168237, [516, 41]
2023-09-24_04:54:00.570266865, [890, -142]
2023-09-24_04:54:00.570365493, [895, -113]
2023-09-24_04:54:00.570464121, [447, -112]
2023-09-24_04:54:00.570562749, [-295, -281]
2023-09-24_04:54:00.570661377, [-572, -469]
2023-09-24_04:54:00.570760005, [-195, -474]
2023-09-24_04:54:00.570858633, [485, -428]
2023-09-24_04:54:00.570957261, [818, -311]
2023-09-24_04:54:00.571055889, [256, -217]
2023-09-24_04:54:00.571154517, [-589, 7]
2023-09-24_04:54:00.571253145, [-1052, 168]
2023-09-24_04:54:00.571351773, [-850, -19]
2023-09-24_04:54:00.571450401, [-241, -203]
2023-09-24_04:54:00.571549029, [438, -396]
2023-09-24_04:54:00.571647657, [625, -420]
2023-09-24_04:54:00.571746285, [174, -439]
2023-09-24_04:54:00.571844913, [-516, -509]
2023-09-24_04:54:00.571943541, [-1138, -433]
2023-09-24_04:54:00.572042169, [-1110, -286]
2023-09-24_04:54:00.572140797, [-478, -233]
2023-09-24_04:54:00.572239425, [106, -181]
2023-09-24_04:54:00.572338053, [-50, -49]
2023-09-24_04:54:00.572436681, [-527, -54]
2023-09-24_04:54:00.572535308, [-362, -67]
2023-09-24_04:54:00.572633936, [401, 17]
2023-09-24_04:54:00.572732564, [1048, -128]
2023-09-24_04:54:00.572831192, [684, -214]
2023-09-24_04:54:00.572929820, [-36, -193]
2023-09-24_04:54:00.573028448, [-386, -316]
2023-09-24_04:54:00.573127076, [-784, -297]
2023-09-24_04:54:00.573225704, [-696, -144]
2023-09-24_04:54:00.573324332, [-153, -42]
2023-09-24_04:54:00.573422960, [-117, -74]
2023-09-24_04:54:00.573521588, [-348, -217]
2023-09-24_04:54:00.573620216, [-287, -319]
2023-09-24_04:54:00.573718844, [1, -347]
2023-09-24_04:54:00.573817472, [231, -402]
2023-09-24_04:54:00.573916100, [-220, -386]
2023-09-24_04:54:00.574014728, [-776, -269]
2023-09-24_04:54:00.574113356, [-713, -245]
2023-09-24_04:54:00.574211984, [-409, -261]
2023-09-24_04:54:00.574310612, [-72, -174]
2023-09-24_04:54:00.574409240, [187, -107]
2023-09-24_04:54:00.574507868, [493, -108]
2023-09-24_04:54:00.574606496, [634, -29]
2023-09-24_04:54:00.574705124, [415, 124]
2023-09-24_04:54:00.574803752, [545, 199]
2023-09-24_04:54:00.574902380, [719, 199]
2023-09-24_04:54:00.575001007, [97, -18]
2023-09-24_04:54:00.575099635, [-727, -207]
2023-09-24_04:54:00.575198263, [-698, -228]
2023-09-24_04:54:00.575296891, [-12, -137]
2023-09-24_04:54:00.575395519, [422, -99]
2023-09-24_04:54:00.575494147, [-119, -177]
2023-09-24_04:54:00.575592775, [-723, -16]
2023-09-24_04:54:00.575691403, [-356, 169]
2023-09-24_04:54:00.575790031, [147, 62]
2023-09-24_04:54:00.575888659, [627, -70]
2023-09-24_04:54:00.575987287, [1028, -161]
2023-09-24_04:54:00.576085915, [656, -153]
2023-09-24_04:54:00.576184543, [-16, -62]
2023-09-24_04:54:00.576283171, [-201, -87]
2023-09-24_04:54:00.576381799, [68, -110]
2023-09-24_04:54:00.576480427, [411, -80]
2023-09-24_04:54:00.576579055, [290, 30]
2023-09-24_04:54:00.576677683, [37, 68]
2023-09-24_04:54:00.576776311, [-67, 95]
2023-09-24_04:54:00.576874939, [-129, -37]
2023-09-24_04:54:00.576973567, [83, -86]
2023-09-24_04:54:00.577072195, [523, 49]
2023-09-24_04:54:00.577170823, [1052, 130]
2023-09-24_04:54:00.577269451, [953, 34]
2023-09-24_04:54:00.577368079, [366, -157]
2023-09-24_04:54:00.577466706, [288, -216]
2023-09-24_04:54:00.577565334, [729, -50]
2023-09-24_04:54:00.577663962, [884, 169]
2023-09-24_04:54:00.577762590, [678, 159]
2023-09-24_04:54:00.577861218, [1037, 128]
2023-09-24_04:54:00.577959846, [1078, 130]
2023-09-24_04:54:00.578058474, [690, 7]
2023-09-24_04:54:00.578157102, [357, 58]
2023-09-24_04:54:00.578255730, [-74, 215]
2023-09-24_04:54:00.578354358, [268, 242]
2023-09-24_04:54:00.578452986, [1075, 87]
2023-09-24_04:54:00.578551614, [1693, 15]
2023-09-24_04:54:00.578650242, [1974, 71]
2023-09-24_04:54:00.578748870, [1391, 134]
2023-09-24_04:54:00.578847498, [299, 179]
2023-09-24_04:54:00.578946126, [-205, 73]
2023-09-24_04:54:00.579044754, [420, 33]
2023-09-24_04:54:00.579143382, [992, 57]
2023-09-24_04:54:00.579242010, [903, 93]
2023-09-24_04:54:00.579340638, [1019, -16]
2023-09-24_04:54:00.579439266, [1317, -112]
2023-09-24_04:54:00.579537894, [1300, -39]
2023-09-24_04:54:00.579636522, [1315, -261]
2023-09-24_04:54:00.579735150, [1297, -295]
2023-09-24_04:54:00.579833778, [590, -105]
2023-09-24_04:54:00.579932405, [-255, -30]
2023-09-24_04:54:00.580031033, [18, -110]
2023-09-24_04:54:00.580129661, [456, -210]
2023-09-24_04:54:00.580228289, [725, -276]
2023-09-24_04:54:00.580326917, [1256, -308]
2023-09-24_04:54:00.580425545, [984, -181]
2023-09-24_04:54:00.580524173, [11, -196]
2023-09-24_04:54:00.580622801, [-525, -346]
2023-09-24_04:54:00.580721429, [-72, -261]
2023-09-24_04:54:00.580820057, [713, -59]
2023-09-24_04:54:00.580918685, [1045, -130]
2023-09-24_04:54:00.581017313, [947, -190]
2023-09-24_04:54:00.581115941, [582, -11]
2023-09-24_04:54:00.581214569, [485, -76]
2023-09-24_04:54:00.581313197, [573, -250]
2023-09-24_04:54:00.581411825, [254, -249]
2023-09-24_04:54:00.581510453, [-340, -127]
2023-09-24_04:54:00.581609081, [-675, -38]
2023-09-24_04:54:00.581707709, [-312, -116]
2023-09-24_04:54:00.581806337, [199, -224]
2023-09-24_04:54:00.581904965, [295, -256]
2023-09-24_04:54:00.582003593, [726, -268]
2023-09-24_04:54:00.582102221, [1036, -214]
2023-09-24_04:54:00.582200849, [929, -168]
2023-09-24_04:54:00.582299477, [752, -311]
2023-09-24_04:54:00.582398104, [448, -361]
2023-09-24_04:54:00.582496732, [191, -174]
2023-09-24_04:54:00.582595360, [196, -56]
2023-09-24_04:54:00.582693988, [143, -66]
2023-09-24_04:54:00.582792616, [-354, -127]
2023-09-24_04:54:00.582891244, [-471, -163]
2023-09-24_04:54:00.582989872, [192, -127]
2023-09-24_04:54:00.583088500, [586, -175]
2023-09-24_04:54:00.583187128, [315, -151]
2023-09-24_04:54:00.583285756, [499, -151]
2023-09-24_04:54:00.583384384, [874, -150]
2023-09-24_04:54:00.583483012, [756, -151]
2023-09-24_04:54:00.583581640, [462, -264]
2023-09-24_04:54:00.583680268, [168, -244]
2023-09-24_04:54:00.583778896, [-228, -93]
2023-09-24_04:54:00.583877524, [-655, 2]
2023-09-24_04:54:00.583976152, [-536, -13]
2023-09-24_04:54:00.584074780, [19, -85]
2023-09-24_04:54:00.584173408, [154, -172]
2023-09-24_04:54:00.584272036, [301, -228]
2023-09-24_04:54:00.584370664, [696, -216]
2023-09-24_04:54:00.584469292, [683, -277]
2023-09-24_04:54:00.584567920, [234, -399]
2023-09-24_04:54:00.584666548, [-233, -324]
2023-09-24_04:54:00.584765176, [24, -210]
2023-09-24_04:54:00.584863803, [574, -115]
