"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-317U2/DIA/BPM-01/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [270, -291]
2023-09-24_04:54:00.529237634, [-102, -58]
2023-09-24_04:54:00.529336262, [-475, -56]
2023-09-24_04:54:00.529434890, [-1174, 20]
2023-09-24_04:54:00.529533518, [-1401, 88]
2023-09-24_04:54:00.529632146, [-988, 154]
2023-09-24_04:54:00.529730774, [-548, 110]
2023-09-24_04:54:00.529829402, [-338, -33]
2023-09-24_04:54:00.529928030, [-458, -128]
2023-09-24_04:54:00.530026658, [-685, -32]
2023-09-24_04:54:00.530125286, [-585, 166]
2023-09-24_04:54:00.530223914, [-306, 215]
2023-09-24_04:54:00.530322541, [56, 194]
2023-09-24_04:54:00.530421169, [40, 52]
2023-09-24_04:54:00.530519797, [-709, -16]
2023-09-24_04:54:00.530618425, [-1141, 114]
2023-09-24_04:54:00.530717053, [-898, 179]
2023-09-24_04:54:00.530815681, [-691, 189]
2023-09-24_04:54:00.530914309, [-657, 167]
2023-09-24_04:54:00.531012937, [-482, 102]
2023-09-24_04:54:00.531111565, [-250, 22]
2023-09-24_04:54:00.531210193, [-234, -17]
2023-09-24_04:54:00.531308821, [-92, -15]
2023-09-24_04:54:00.531407449, [258, -78]
2023-09-24_04:54:00.531506077, [315, -14]
2023-09-24_04:54:00.531604705, [185, 120]
2023-09-24_04:54:00.531703333, [38, 80]
2023-09-24_04:54:00.531801961, [-321, 75]
2023-09-24_04:54:00.531900589, [-559, 175]
2023-09-24_04:54:00.531999217, [-514, 274]
2023-09-24_04:54:00.532097845, [-288, 346]
2023-09-24_04:54:00.532196473, [-69, 386]
2023-09-24_04:54:00.532295101, [44, 483]
2023-09-24_04:54:00.532393729, [278, 409]
2023-09-24_04:54:00.532492357, [330, 324]
2023-09-24_04:54:00.532590985, [50, 311]
2023-09-24_04:54:00.532689613, [-93, 207]
2023-09-24_04:54:00.532788241, [-142, 212]
2023-09-24_04:54:00.532886868, [-227, 238]
2023-09-24_04:54:00.532985496, [-205, 253]
2023-09-24_04:54:00.533084124, [-89, 169]
2023-09-24_04:54:00.533182752, [235, 182]
2023-09-24_04:54:00.533281380, [586, 315]
2023-09-24_04:54:00.533380008, [382, 305]
2023-09-24_04:54:00.533478636, [-59, 289]
2023-09-24_04:54:00.533577264, [-167, 367]
2023-09-24_04:54:00.533675892, [192, 326]
2023-09-24_04:54:00.533774520, [344, 257]
2023-09-24_04:54:00.533873148, [215, 175]
2023-09-24_04:54:00.533971776, [535, 113]
2023-09-24_04:54:00.534070404, [1004, 60]
2023-09-24_04:54:00.534169032, [1016, -3]
2023-09-24_04:54:00.534267660, [792, -9]
2023-09-24_04:54:00.534366288, [615, 132]
2023-09-24_04:54:00.534464916, [571, 281]
2023-09-24_04:54:00.534563544, [256, 170]
2023-09-24_04:54:00.534662172, [-148, 140]
2023-09-24_04:54:00.534760800, [34, 168]
2023-09-24_04:54:00.534859428, [459, 131]
2023-09-24_04:54:00.534958056, [572, 180]
2023-09-24_04:54:00.535056684, [334, 219]
2023-09-24_04:54:00.535155312, [331, 208]
2023-09-24_04:54:00.535253940, [689, 191]
2023-09-24_04:54:00.535352567, [952, 150]
2023-09-24_04:54:00.535451195, [1078, 195]
2023-09-24_04:54:00.535549823, [944, 222]
2023-09-24_04:54:00.535648451, [957, 183]
2023-09-24_04:54:00.535747079, [655, 142]
2023-09-24_04:54:00.535845707, [-287, 173]
2023-09-24_04:54:00.535944335, [-460, 144]
2023-09-24_04:54:00.536042963, [447, 109]
2023-09-24_04:54:00.536141591, [1159, 111]
2023-09-24_04:54:00.536240219, [1075, 32]
2023-09-24_04:54:00.536338847, [613, 27]
2023-09-24_04:54:00.536437475, [469, -52]
2023-09-24_04:54:00.536536103, [854, -152]
2023-09-24_04:54:00.536634731, [1269, -139]
2023-09-24_04:54:00.536733359, [1179, -101]
2023-09-24_04:54:00.536831987, [619, -64]
2023-09-24_04:54:00.536930615, [6, -43]
2023-09-24_04:54:00.537029243, [-230, 131]
2023-09-24_04:54:00.537127871, [71, 267]
2023-09-24_04:54:00.537226499, [415, 108]
2023-09-24_04:54:00.537325127, [281, -132]
2023-09-24_04:54:00.537423755, [49, -252]
2023-09-24_04:54:00.537522383, [49, -132]
2023-09-24_04:54:00.537621011, [302, -100]
2023-09-24_04:54:00.537719639, [774, -178]
2023-09-24_04:54:00.537818266, [799, -98]
2023-09-24_04:54:00.537916894, [226, -148]
2023-09-24_04:54:00.538015522, [-414, -281]
2023-09-24_04:54:00.538114150, [-428, -246]
2023-09-24_04:54:00.538212778, [-150, -229]
2023-09-24_04:54:00.538311406, [-428, -262]
2023-09-24_04:54:00.538410034, [-586, -233]
2023-09-24_04:54:00.538508662, [-271, -119]
2023-09-24_04:54:00.538607290, [-270, -77]
2023-09-24_04:54:00.538705918, [-668, -213]
2023-09-24_04:54:00.538804546, [-817, -324]
2023-09-24_04:54:00.538903174, [-352, -219]
2023-09-24_04:54:00.539001802, [118, -156]
2023-09-24_04:54:00.539100430, [170, -287]
2023-09-24_04:54:00.539199058, [-23, -341]
2023-09-24_04:54:00.539297686, [-459, -217]
2023-09-24_04:54:00.539396314, [-996, -119]
2023-09-24_04:54:00.539494942, [-1107, -13]
2023-09-24_04:54:00.539593570, [-777, -8]
2023-09-24_04:54:00.539692198, [-547, -82]
2023-09-24_04:54:00.539790826, [-239, -130]
2023-09-24_04:54:00.539889454, [-268, -263]
2023-09-24_04:54:00.539988082, [-804, -283]
2023-09-24_04:54:00.540086710, [-689, -224]
2023-09-24_04:54:00.540185338, [93, -119]
2023-09-24_04:54:00.540283965, [610, -10]
2023-09-24_04:54:00.540382593, [567, 19]
2023-09-24_04:54:00.540481221, [-80, -65]
2023-09-24_04:54:00.540579849, [-719, -106]
2023-09-24_04:54:00.540678477, [-882, -92]
2023-09-24_04:54:00.540777105, [-681, -45]
2023-09-24_04:54:00.540875733, [-107, 4]
2023-09-24_04:54:00.540974361, [58, 26]
2023-09-24_04:54:00.541072989, [-178, 42]
2023-09-24_04:54:00.541171617, [-240, 82]
2023-09-24_04:54:00.541270245, [-21, 138]
2023-09-24_04:54:00.541368873, [101, 79]
2023-09-24_04:54:00.541467501, [-85, 29]
2023-09-24_04:54:00.541566129, [-324, 73]
2023-09-24_04:54:00.541664757, [-451, 33]
2023-09-24_04:54:00.541763385, [-389, 0]
2023-09-24_04:54:00.541862013, [-43, 5]
2023-09-24_04:54:00.541960641, [301, -75]
2023-09-24_04:54:00.542059269, [386, -129]
2023-09-24_04:54:00.542157897, [262, -93]
2023-09-24_04:54:00.542256525, [6, -67]
2023-09-24_04:54:00.542355153, [-201, -54]
2023-09-24_04:54:00.542453781, [-761, -56]
2023-09-24_04:54:00.542552409, [-1124, -144]
2023-09-24_04:54:00.542651037, [-635, -237]
2023-09-24_04:54:00.542749664, [-135, -210]
2023-09-24_04:54:00.542848292, [119, -146]
2023-09-24_04:54:00.542946920, [273, -8]
2023-09-24_04:54:00.543045548, [285, 42]
2023-09-24_04:54:00.543144176, [321, -13]
2023-09-24_04:54:00.543242804, [-16, -16]
2023-09-24_04:54:00.543341432, [-649, -72]
2023-09-24_04:54:00.543440060, [-878, -28]
2023-09-24_04:54:00.543538688, [-1047, 87]
2023-09-24_04:54:00.543637316, [-1194, 21]
2023-09-24_04:54:00.543735944, [-1203, -51]
2023-09-24_04:54:00.543834572, [-827, -61]
2023-09-24_04:54:00.543933200, [-9, -34]
2023-09-24_04:54:00.544031828, [197, 24]
2023-09-24_04:54:00.544130456, [-144, -57]
2023-09-24_04:54:00.544229084, [-120, -128]
2023-09-24_04:54:00.544327712, [363, -103]
2023-09-24_04:54:00.544426340, [138, -34]
2023-09-24_04:54:00.544524968, [-870, -51]
2023-09-24_04:54:00.544623596, [-1223, -139]
2023-09-24_04:54:00.544722224, [-836, -124]
2023-09-24_04:54:00.544820852, [-461, -70]
2023-09-24_04:54:00.544919480, [-374, 30]
2023-09-24_04:54:00.545018108, [-271, 58]
2023-09-24_04:54:00.545116736, [-245, -6]
2023-09-24_04:54:00.545215363, [-180, -28]
2023-09-24_04:54:00.545313991, [85, -2]
2023-09-24_04:54:00.545412619, [516, 100]
2023-09-24_04:54:00.545511247, [844, 81]
2023-09-24_04:54:00.545609875, [435, 16]
2023-09-24_04:54:00.545708503, [-42, 38]
2023-09-24_04:54:00.545807131, [-312, 71]
2023-09-24_04:54:00.545905759, [-408, 82]
2023-09-24_04:54:00.546004387, [-193, 87]
2023-09-24_04:54:00.546103015, [112, -28]
2023-09-24_04:54:00.546201643, [517, 53]
2023-09-24_04:54:00.546300271, [669, 247]
2023-09-24_04:54:00.546398899, [451, 180]
2023-09-24_04:54:00.546497527, [8, 68]
2023-09-24_04:54:00.546596155, [85, -53]
2023-09-24_04:54:00.546694783, [467, -102]
2023-09-24_04:54:00.546793411, [140, -10]
2023-09-24_04:54:00.546892039, [-322, -54]
2023-09-24_04:54:00.546990667, [-220, -171]
2023-09-24_04:54:00.547089295, [52, -49]
2023-09-24_04:54:00.547187923, [269, 99]
2023-09-24_04:54:00.547286551, [403, 245]
2023-09-24_04:54:00.547385179, [632, 375]
2023-09-24_04:54:00.547483807, [596, 244]
2023-09-24_04:54:00.547582435, [176, 33]
2023-09-24_04:54:00.547681062, [-117, -1]
2023-09-24_04:54:00.547779690, [-305, 55]
2023-09-24_04:54:00.547878318, [-296, 153]
2023-09-24_04:54:00.547976946, [146, 12]
2023-09-24_04:54:00.548075574, [177, -89]
2023-09-24_04:54:00.548174202, [-180, 26]
2023-09-24_04:54:00.548272830, [-16, 102]
2023-09-24_04:54:00.548371458, [427, 106]
2023-09-24_04:54:00.548470086, [532, 243]
2023-09-24_04:54:00.548568714, [365, 347]
2023-09-24_04:54:00.548667342, [293, 347]
2023-09-24_04:54:00.548765970, [216, 308]
2023-09-24_04:54:00.548864598, [-157, 265]
2023-09-24_04:54:00.548963226, [-560, 253]
2023-09-24_04:54:00.549061854, [-571, 275]
2023-09-24_04:54:00.549160482, [-447, 266]
2023-09-24_04:54:00.549259110, [-217, 235]
2023-09-24_04:54:00.549357738, [-83, 231]
2023-09-24_04:54:00.549456366, [-122, 310]
2023-09-24_04:54:00.549554994, [-19, 433]
2023-09-24_04:54:00.549653622, [344, 426]
2023-09-24_04:54:00.549752250, [575, 316]
2023-09-24_04:54:00.549850878, [402, 387]
2023-09-24_04:54:00.549949506, [-53, 508]
2023-09-24_04:54:00.550048134, [-745, 571]
2023-09-24_04:54:00.550146761, [-1038, 608]
2023-09-24_04:54:00.550245389, [-777, 533]
2023-09-24_04:54:00.550344017, [-571, 470]
2023-09-24_04:54:00.550442645, [-174, 317]
2023-09-24_04:54:00.550541273, [279, 261]
2023-09-24_04:54:00.550639901, [405, 368]
2023-09-24_04:54:00.550738529, [508, 350]
2023-09-24_04:54:00.550837157, [651, 315]
2023-09-24_04:54:00.550935785, [238, 318]
2023-09-24_04:54:00.551034413, [-82, 305]
2023-09-24_04:54:00.551133041, [3, 361]
2023-09-24_04:54:00.551231669, [-138, 346]
2023-09-24_04:54:00.551330297, [-207, 232]
2023-09-24_04:54:00.551428925, [-168, 200]
2023-09-24_04:54:00.551527553, [40, 173]
2023-09-24_04:54:00.551626181, [317, 230]
2023-09-24_04:54:00.551724809, [-62, 234]
2023-09-24_04:54:00.551823437, [-269, 217]
2023-09-24_04:54:00.551922065, [211, 246]
2023-09-24_04:54:00.552020693, [517, 200]
2023-09-24_04:54:00.552119321, [527, 168]
2023-09-24_04:54:00.552217949, [425, 64]
2023-09-24_04:54:00.552316577, [519, 57]
2023-09-24_04:54:00.552415205, [539, 71]
2023-09-24_04:54:00.552513833, [147, 46]
2023-09-24_04:54:00.552612461, [-225, 116]
2023-09-24_04:54:00.552711088, [58, 145]
2023-09-24_04:54:00.552809716, [307, 189]
2023-09-24_04:54:00.552908344, [-48, 132]
2023-09-24_04:54:00.553006972, [-59, 35]
2023-09-24_04:54:00.553105600, [360, 65]
2023-09-24_04:54:00.553204228, [947, 77]
2023-09-24_04:54:00.553302856, [1342, 48]
2023-09-24_04:54:00.553401484, [1018, 69]
2023-09-24_04:54:00.553500112, [370, 44]
2023-09-24_04:54:00.553598740, [-176, 1]
2023-09-24_04:54:00.553697368, [-568, 9]
2023-09-24_04:54:00.553795996, [-917, -31]
2023-09-24_04:54:00.553894624, [-744, -75]
2023-09-24_04:54:00.553993252, [326, -86]
2023-09-24_04:54:00.554091880, [1332, -159]
2023-09-24_04:54:00.554190508, [1616, -196]
2023-09-24_04:54:00.554289136, [1278, -169]
2023-09-24_04:54:00.554387764, [598, -129]
2023-09-24_04:54:00.554486392, [18, -125]
2023-09-24_04:54:00.554585020, [-215, -209]
2023-09-24_04:54:00.554683648, [-141, -225]
2023-09-24_04:54:00.554782276, [38, -115]
2023-09-24_04:54:00.554880904, [142, -34]
2023-09-24_04:54:00.554979532, [525, -24]
2023-09-24_04:54:00.555078160, [987, -118]
2023-09-24_04:54:00.555176787, [1081, -161]
2023-09-24_04:54:00.555275415, [881, -72]
2023-09-24_04:54:00.555374043, [693, -103]
2023-09-24_04:54:00.555472671, [751, -91]
2023-09-24_04:54:00.555571299, [845, -137]
2023-09-24_04:54:00.555669927, [584, -189]
2023-09-24_04:54:00.555768555, [331, -49]
2023-09-24_04:54:00.555867183, [208, 36]
2023-09-24_04:54:00.555965811, [346, 13]
2023-09-24_04:54:00.556064439, [208, 44]
2023-09-24_04:54:00.556163067, [-287, 73]
2023-09-24_04:54:00.556261695, [-121, 53]
2023-09-24_04:54:00.556360323, [529, 0]
2023-09-24_04:54:00.556458951, [938, -29]
2023-09-24_04:54:00.556557579, [944, 42]
2023-09-24_04:54:00.556656207, [538, 23]
2023-09-24_04:54:00.556754835, [2, 15]
2023-09-24_04:54:00.556853463, [-415, 9]
2023-09-24_04:54:00.556952091, [-570, -106]
2023-09-24_04:54:00.557050719, [-609, -76]
2023-09-24_04:54:00.557149347, [-574, -7]
2023-09-24_04:54:00.557247975, [-414, -6]
2023-09-24_04:54:00.557346603, [-479, -84]
2023-09-24_04:54:00.557445231, [-437, -8]
2023-09-24_04:54:00.557543859, [-7, 155]
2023-09-24_04:54:00.557642486, [557, 140]
2023-09-24_04:54:00.557741114, [630, 138]
2023-09-24_04:54:00.557839742, [160, 185]
2023-09-24_04:54:00.557938370, [-243, 268]
2023-09-24_04:54:00.558036998, [-408, 262]
2023-09-24_04:54:00.558135626, [-717, 208]
2023-09-24_04:54:00.558234254, [-1031, 111]
2023-09-24_04:54:00.558332882, [-885, -21]
2023-09-24_04:54:00.558431510, [-453, -4]
2023-09-24_04:54:00.558530138, [-4, 55]
2023-09-24_04:54:00.558628766, [127, 146]
2023-09-24_04:54:00.558727394, [-194, 185]
2023-09-24_04:54:00.558826022, [-658, 156]
2023-09-24_04:54:00.558924650, [-758, 130]
2023-09-24_04:54:00.559023278, [-744, 131]
2023-09-24_04:54:00.559121906, [-792, 118]
2023-09-24_04:54:00.559220534, [-594, 83]
2023-09-24_04:54:00.559319162, [-261, 147]
2023-09-24_04:54:00.559417790, [68, 232]
2023-09-24_04:54:00.559516418, [55, 144]
2023-09-24_04:54:00.559615046, [-541, 11]
2023-09-24_04:54:00.559713674, [-1130, 130]
2023-09-24_04:54:00.559812302, [-1431, 138]
2023-09-24_04:54:00.559910930, [-1170, 81]
2023-09-24_04:54:00.560009558, [-573, 91]
2023-09-24_04:54:00.560108185, [-258, 44]
2023-09-24_04:54:00.560206813, [-272, 20]
2023-09-24_04:54:00.560305441, [-336, -59]
2023-09-24_04:54:00.560404069, [128, -13]
2023-09-24_04:54:00.560502697, [589, 175]
2023-09-24_04:54:00.560601325, [217, 233]
2023-09-24_04:54:00.560699953, [-306, 306]
2023-09-24_04:54:00.560798581, [-375, 259]
2023-09-24_04:54:00.560897209, [-135, 74]
2023-09-24_04:54:00.560995837, [70, 46]
2023-09-24_04:54:00.561094465, [-111, 81]
2023-09-24_04:54:00.561193093, [-569, 23]
2023-09-24_04:54:00.561291721, [-709, -130]
2023-09-24_04:54:00.561390349, [-393, -99]
2023-09-24_04:54:00.561488977, [176, 116]
2023-09-24_04:54:00.561587605, [571, 148]
2023-09-24_04:54:00.561686233, [609, 154]
2023-09-24_04:54:00.561784861, [828, 172]
2023-09-24_04:54:00.561883489, [560, 21]
2023-09-24_04:54:00.561982117, [-123, -71]
2023-09-24_04:54:00.562080745, [-571, 5]
2023-09-24_04:54:00.562179373, [-758, 144]
2023-09-24_04:54:00.562278001, [-818, 225]
2023-09-24_04:54:00.562376629, [-748, 183]
2023-09-24_04:54:00.562475257, [-604, 217]
2023-09-24_04:54:00.562573884, [-502, 162]
2023-09-24_04:54:00.562672512, [-233, -3]
2023-09-24_04:54:00.562771140, [126, -22]
2023-09-24_04:54:00.562869768, [519, -22]
2023-09-24_04:54:00.562968396, [704, 42]
2023-09-24_04:54:00.563067024, [419, 98]
2023-09-24_04:54:00.563165652, [-337, 81]
2023-09-24_04:54:00.563264280, [-1117, 66]
2023-09-24_04:54:00.563362908, [-1082, -22]
2023-09-24_04:54:00.563461536, [-370, -82]
2023-09-24_04:54:00.563560164, [250, -78]
2023-09-24_04:54:00.563658792, [290, -197]
2023-09-24_04:54:00.563757420, [245, -198]
2023-09-24_04:54:00.563856048, [196, -182]
2023-09-24_04:54:00.563954676, [-14, -224]
2023-09-24_04:54:00.564053304, [255, -195]
2023-09-24_04:54:00.564151932, [480, -169]
2023-09-24_04:54:00.564250560, [412, -212]
2023-09-24_04:54:00.564349188, [48, -259]
2023-09-24_04:54:00.564447816, [-195, -259]
2023-09-24_04:54:00.564546444, [-140, -113]
2023-09-24_04:54:00.564645072, [-327, -61]
2023-09-24_04:54:00.564743700, [-100, -101]
2023-09-24_04:54:00.564842328, [660, 3]
2023-09-24_04:54:00.564940956, [1063, 26]
2023-09-24_04:54:00.565039583, [777, -54]
2023-09-24_04:54:00.565138211, [125, -125]
2023-09-24_04:54:00.565236839, [-156, -138]
2023-09-24_04:54:00.565335467, [-221, -205]
2023-09-24_04:54:00.565434095, [-370, -278]
2023-09-24_04:54:00.565532723, [-81, -195]
2023-09-24_04:54:00.565631351, [23, -177]
2023-09-24_04:54:00.565729979, [63, -261]
2023-09-24_04:54:00.565828607, [442, -150]
2023-09-24_04:54:00.565927235, [484, -79]
2023-09-24_04:54:00.566025863, [188, -176]
2023-09-24_04:54:00.566124491, [-195, -226]
2023-09-24_04:54:00.566223119, [-432, -165]
2023-09-24_04:54:00.566321747, [-297, -32]
2023-09-24_04:54:00.566420375, [11, -53]
2023-09-24_04:54:00.566519003, [451, -72]
2023-09-24_04:54:00.566617631, [814, -76]
2023-09-24_04:54:00.566716259, [668, -221]
2023-09-24_04:54:00.566814887, [359, -252]
2023-09-24_04:54:00.566913515, [-179, -126]
2023-09-24_04:54:00.567012143, [-724, -61]
2023-09-24_04:54:00.567110771, [-538, -131]
2023-09-24_04:54:00.567209399, [162, -154]
2023-09-24_04:54:00.567308027, [623, -9]
2023-09-24_04:54:00.567406655, [203, 65]
2023-09-24_04:54:00.567505282, [-602, 2]
2023-09-24_04:54:00.567603910, [-732, -31]
2023-09-24_04:54:00.567702538, [-306, -64]
2023-09-24_04:54:00.567801166, [-17, -43]
2023-09-24_04:54:00.567899794, [-25, -51]
2023-09-24_04:54:00.567998422, [42, -5]
2023-09-24_04:54:00.568097050, [577, 43]
2023-09-24_04:54:00.568195678, [864, -90]
2023-09-24_04:54:00.568294306, [296, -80]
2023-09-24_04:54:00.568392934, [-416, -31]
2023-09-24_04:54:00.568491562, [-476, -80]
2023-09-24_04:54:00.568590190, [-144, -95]
2023-09-24_04:54:00.568688818, [-402, -58]
2023-09-24_04:54:00.568787446, [-792, 60]
2023-09-24_04:54:00.568886074, [-855, 160]
2023-09-24_04:54:00.568984702, [-378, 189]
2023-09-24_04:54:00.569083330, [369, 148]
2023-09-24_04:54:00.569181958, [341, -51]
2023-09-24_04:54:00.569280586, [34, -43]
2023-09-24_04:54:00.569379214, [-86, 138]
2023-09-24_04:54:00.569477842, [-317, 195]
2023-09-24_04:54:00.569576470, [-271, 143]
2023-09-24_04:54:00.569675098, [-42, 54]
2023-09-24_04:54:00.569773726, [-276, 117]
2023-09-24_04:54:00.569872354, [-496, 193]
2023-09-24_04:54:00.569970982, [-478, 147]
2023-09-24_04:54:00.570069609, [-317, 184]
2023-09-24_04:54:00.570168237, [-7, 205]
2023-09-24_04:54:00.570266865, [324, 142]
2023-09-24_04:54:00.570365493, [542, 162]
2023-09-24_04:54:00.570464121, [434, 299]
2023-09-24_04:54:00.570562749, [-182, 424]
2023-09-24_04:54:00.570661377, [-541, 432]
2023-09-24_04:54:00.570760005, [-152, 285]
2023-09-24_04:54:00.570858633, [386, 174]
2023-09-24_04:54:00.570957261, [598, 213]
2023-09-24_04:54:00.571055889, [280, 189]
2023-09-24_04:54:00.571154517, [-174, 130]
2023-09-24_04:54:00.571253145, [-409, 121]
2023-09-24_04:54:00.571351773, [-184, 302]
2023-09-24_04:54:00.571450401, [63, 435]
2023-09-24_04:54:00.571549029, [323, 316]
2023-09-24_04:54:00.571647657, [420, 319]
2023-09-24_04:54:00.571746285, [47, 419]
2023-09-24_04:54:00.571844913, [-361, 479]
2023-09-24_04:54:00.571943541, [-683, 452]
2023-09-24_04:54:00.572042169, [-584, 487]
2023-09-24_04:54:00.572140797, [-78, 505]
2023-09-24_04:54:00.572239425, [278, 364]
2023-09-24_04:54:00.572338053, [109, 283]
2023-09-24_04:54:00.572436681, [-92, 341]
2023-09-24_04:54:00.572535308, [187, 289]
2023-09-24_04:54:00.572633936, [621, 146]
2023-09-24_04:54:00.572732564, [992, 77]
2023-09-24_04:54:00.572831192, [813, 105]
2023-09-24_04:54:00.572929820, [456, 113]
2023-09-24_04:54:00.573028448, [259, 189]
2023-09-24_04:54:00.573127076, [-107, 303]
2023-09-24_04:54:00.573225704, [-93, 210]
2023-09-24_04:54:00.573324332, [273, 116]
2023-09-24_04:54:00.573422960, [437, 250]
2023-09-24_04:54:00.573521588, [348, 362]
2023-09-24_04:54:00.573620216, [292, 357]
2023-09-24_04:54:00.573718844, [451, 319]
2023-09-24_04:54:00.573817472, [334, 245]
2023-09-24_04:54:00.573916100, [-71, 216]
2023-09-24_04:54:00.574014728, [-187, 221]
2023-09-24_04:54:00.574113356, [-247, 160]
2023-09-24_04:54:00.574211984, [-328, 175]
2023-09-24_04:54:00.574310612, [-93, 132]
2023-09-24_04:54:00.574409240, [315, 102]
2023-09-24_04:54:00.574507868, [673, 229]
2023-09-24_04:54:00.574606496, [701, 231]
2023-09-24_04:54:00.574705124, [557, 178]
2023-09-24_04:54:00.574803752, [542, 120]
2023-09-24_04:54:00.574902380, [543, 116]
2023-09-24_04:54:00.575001007, [384, 50]
2023-09-24_04:54:00.575099635, [-10, -97]
2023-09-24_04:54:00.575198263, [-77, -211]
2023-09-24_04:54:00.575296891, [328, -194]
2023-09-24_04:54:00.575395519, [606, -122]
2023-09-24_04:54:00.575494147, [346, -154]
2023-09-24_04:54:00.575592775, [113, -182]
2023-09-24_04:54:00.575691403, [361, -193]
2023-09-24_04:54:00.575790031, [612, -134]
2023-09-24_04:54:00.575888659, [859, -87]
2023-09-24_04:54:00.575987287, [995, -86]
2023-09-24_04:54:00.576085915, [719, -172]
2023-09-24_04:54:00.576184543, [439, -267]
2023-09-24_04:54:00.576283171, [283, -281]
2023-09-24_04:54:00.576381799, [375, -281]
2023-09-24_04:54:00.576480427, [583, -399]
2023-09-24_04:54:00.576579055, [452, -556]
2023-09-24_04:54:00.576677683, [137, -535]
2023-09-24_04:54:00.576776311, [110, -504]
2023-09-24_04:54:00.576874939, [174, -393]
2023-09-24_04:54:00.576973567, [115, -311]
2023-09-24_04:54:00.577072195, [376, -344]
2023-09-24_04:54:00.577170823, [630, -295]
2023-09-24_04:54:00.577269451, [262, -400]
2023-09-24_04:54:00.577368079, [-261, -438]
2023-09-24_04:54:00.577466706, [-318, -371]
2023-09-24_04:54:00.577565334, [83, -360]
2023-09-24_04:54:00.577663962, [255, -306]
2023-09-24_04:54:00.577762590, [64, -259]
2023-09-24_04:54:00.577861218, [280, -358]
2023-09-24_04:54:00.577959846, [381, -421]
2023-09-24_04:54:00.578058474, [-38, -450]
2023-09-24_04:54:00.578157102, [-595, -504]
2023-09-24_04:54:00.578255730, [-856, -408]
2023-09-24_04:54:00.578354358, [-662, -367]
2023-09-24_04:54:00.578452986, [-389, -436]
2023-09-24_04:54:00.578551614, [14, -444]
2023-09-24_04:54:00.578650242, [442, -409]
2023-09-24_04:54:00.578748870, [153, -429]
2023-09-24_04:54:00.578847498, [-775, -465]
2023-09-24_04:54:00.578946126, [-1080, -425]
2023-09-24_04:54:00.579044754, [-598, -395]
2023-09-24_04:54:00.579143382, [-191, -371]
2023-09-24_04:54:00.579242010, [-236, -367]
2023-09-24_04:54:00.579340638, [-377, -323]
2023-09-24_04:54:00.579439266, [-288, -302]
2023-09-24_04:54:00.579537894, [-215, -267]
2023-09-24_04:54:00.579636522, [-133, -208]
2023-09-24_04:54:00.579735150, [5, -183]
2023-09-24_04:54:00.579833778, [-201, -195]
2023-09-24_04:54:00.579932405, [-611, -267]
2023-09-24_04:54:00.580031033, [-552, -269]
2023-09-24_04:54:00.580129661, [-424, -249]
2023-09-24_04:54:00.580228289, [-300, -164]
2023-09-24_04:54:00.580326917, [59, -15]
2023-09-24_04:54:00.580425545, [-63, -56]
2023-09-24_04:54:00.580524173, [-675, -87]
2023-09-24_04:54:00.580622801, [-1183, 79]
2023-09-24_04:54:00.580721429, [-931, 97]
2023-09-24_04:54:00.580820057, [-185, 165]
2023-09-24_04:54:00.580918685, [189, 300]
2023-09-24_04:54:00.581017313, [140, 176]
2023-09-24_04:54:00.581115941, [-111, 120]
2023-09-24_04:54:00.581214569, [-84, 135]
2023-09-24_04:54:00.581313197, [10, 51]
2023-09-24_04:54:00.581411825, [-244, -15]
2023-09-24_04:54:00.581510453, [-682, 37]
2023-09-24_04:54:00.581609081, [-837, 3]
2023-09-24_04:54:00.581707709, [-498, -54]
2023-09-24_04:54:00.581806337, [-101, -12]
2023-09-24_04:54:00.581904965, [208, 53]
2023-09-24_04:54:00.582003593, [543, 130]
2023-09-24_04:54:00.582102221, [462, 185]
2023-09-24_04:54:00.582200849, [301, 192]
2023-09-24_04:54:00.582299477, [407, 242]
2023-09-24_04:54:00.582398104, [402, 266]
2023-09-24_04:54:00.582496732, [216, 285]
2023-09-24_04:54:00.582595360, [26, 354]
2023-09-24_04:54:00.582693988, [-83, 289]
2023-09-24_04:54:00.582792616, [-350, 170]
2023-09-24_04:54:00.582891244, [-401, 49]
2023-09-24_04:54:00.582989872, [-128, 21]
2023-09-24_04:54:00.583088500, [-27, 167]
2023-09-24_04:54:00.583187128, [-181, 324]
2023-09-24_04:54:00.583285756, [9, 258]
2023-09-24_04:54:00.583384384, [461, 181]
2023-09-24_04:54:00.583483012, [407, 274]
2023-09-24_04:54:00.583581640, [59, 285]
2023-09-24_04:54:00.583680268, [-335, 160]
2023-09-24_04:54:00.583778896, [-714, 215]
2023-09-24_04:54:00.583877524, [-906, 243]
2023-09-24_04:54:00.583976152, [-694, 237]
2023-09-24_04:54:00.584074780, [-262, 261]
2023-09-24_04:54:00.584173408, [-46, 186]
2023-09-24_04:54:00.584272036, [220, 71]
2023-09-24_04:54:00.584370664, [632, 11]
2023-09-24_04:54:00.584469292, [829, -10]
2023-09-24_04:54:00.584567920, [335, -66]
2023-09-24_04:54:00.584666548, [-181, 16]
2023-09-24_04:54:00.584765176, [-39, 83]
2023-09-24_04:54:00.584863803, [404, 147]
2023-09-24_04:54:00.584962431, [702, 241]
